"...1","sub_num","condition","session","repetition","peak_force","peak_force_pretest","peak_force_percent","mean_peak"
1005,26,"Fixed",1,22,22.73034674,25.44178018,87.69468487,95.43537165
363,10,"Varied",1,40,27.02484512,35.928744,83.35358356,82.69238676
17,1,"Fixed",1,22,37.40263748,43.2167867,81.65795864,83.72910025
196,6,"Fixed",2,28,35.73041534,41.45375315,85.27938387,84.58665869
1149,31,"Fixed",1,34,24.31853316,31.06081751,76.34708756,88.33495655
1220,32,"Varied",1,28,14.55306049,16.56529327,85.2538732,99.45650811
530,14,"Varied",1,2,28.89748192,23.41526922,133.149072,102.7728011
540,14,"Varied",1,18,28.67201424,23.41526922,123.4129817,117.814729
858,22,"Fixed",1,22,19.89128876,20.30047035,100.1565841,91.27928758
1268,34,"Fixed",2,8,23.22320366,23.75802647,97.50066641,91.72171235
1373,36,"Varied",2,32,13.99228526,18.55650301,76.17011672,93.51720417
1265,34,"Fixed",2,40,16.73308203,20.34860547,79.79043499,92.10375233
1055,28,"Fixed",1,30,16.08513148,24.55568511,66.58707095,79.79069751
83,3,"Varied",2,8,18.46958733,19.2837766,96.16758671,94.83273951
102,4,"Fixed",2,14,21.66371727,21.23783302,99.55765473,104.3718668
82,3,"Varied",2,4,19.64076805,19.2837766,105.7432433,94.83273951
208,6,"Varied",1,16,37.57173538,41.4527092,90.63758705,83.72910025
1362,36,"Varied",2,12,17.46095335,19.42486305,88.29704911,93.51720417
524,14,"Varied",1,30,26.04781723,23.41526922,112.2057776,117.814729
535,14,"Varied",1,22,28.04571342,23.41526922,133.149072,117.814729
444,12,"Varied",1,32,22.6282196,30.11250432,75.14559188,83.53457134
1374,36,"Varied",1,36,19.63969352,19.42486305,103.9189215,89.62137362
1096,29,"Varied",2,28,17.80843927,19.71224948,92.41174675,95.22103858
1327,35,"Varied",1,6,22.3896072,19.42486305,113.0743285,93.51720417
18,1,"Fixed",1,18,37.40263748,43.2167867,83.18809698,82.08009458
941,25,"Fixed",1,12,17.16061974,17.0823675,101.557519,94.98132155
458,12,"Varied",1,2,27.77640533,30.11250432,90.61095518,83.53457134
1008,26,"Fixed",1,16,21.18996636,24.11460821,89.89311727,95.42518749
751,20,"Varied",2,22,21.63240242,25.21901385,83.86335796,90.72764679
827,22,"Varied",2,36,18.04370308,19.92260297,93.48442054,100.227915
795,21,"Fixed",1,2,21.16267776,23.55514272,89.72052339,87.72135164
1028,28,"Varied",2,12,19.44472277,24.55568511,80.18691551,74.34488935
683,18,"Fixed",1,14,22.55932617,16.06668282,140.3458547,139.1826903
625,17,"Varied",1,12,18.68879128,18.10215759,103.6287945,86.40311549
1248,33,"Fixed",1,18,12.75336581,18.06457965,68.2306738,89.62137362
304,9,"Fixed",1,40,27.43194008,27.72630119,97.42489406,105.8834485
744,20,"Fixed",2,16,24.26912498,26.46535047,94.01249975,87.16822512
231,7,"Fixed",1,36,26.18560219,36.98719152,69.50951033,76.13788766
339,9,"Varied",2,18,30.62607002,31.77846209,97.97004389,93.78793882
1190,32,"Fixed",2,6,17.16884533,15.65518086,110.9678266,123.8830809
1242,33,"Fixed",2,16,11.78324029,7.379482401,157.5469974,152.5423441
13,1,"Fixed",1,22,34.15840149,43.2167867,81.36689026,82.08009458
798,21,"Varied",1,20,20.46748352,23.55514272,86.8917831,87.72135164
146,5,"Fixed",1,6,20.91842079,18.53847949,124.2229755,99.45650811
610,16,"Varied",1,34,20.32969856,27.54258664,75.1534894,76.7850369
698,18,"Varied",1,24,22.37143517,16.06668282,138.2405491,139.1826903
956,25,"Varied",1,26,16.16823581,17.0823675,91.25977177,94.98132155
392,11,"Fixed",1,34,22.89126587,24.16682943,93.26253254,85.13173705
954,25,"Varied",1,26,17.05104453,17.0823675,102.1387662,94.98132155
1172,31,"Varied",2,36,36.9587321,33.03254708,111.8858077,92.12428433
396,11,"Fixed",1,6,19.32761765,24.16682943,80.28680332,85.13173705
134,4,"Varied",1,32,21.96434021,16.35060533,134.3334988,127.9864648
433,12,"Fixed",2,2,25.87871552,28.74299431,86.41846565,83.8193647
1041,28,"Varied",1,38,16.80707886,24.55568511,71.87765254,74.34488935
789,21,"Varied",1,20,21.04994392,23.55514272,88.51369574,87.72135164
49,2,"Fixed",2,24,44.20738602,53.43278376,83.3909633,85.99015531
504,14,"Fixed",2,30,23.99355316,25.40690358,94.55765541,104.3718668
342,10,"Fixed",2,10,28.22107887,31.0102005,92.24209663,82.69238676
1043,28,"Varied",1,38,17.76069067,24.55568511,71.94194617,74.34488935
851,22,"Fixed",1,4,21.23156929,26.46535047,83.34589673,85.40678922
40,1,"Varied",2,30,40.12704086,44.77627563,87.37877659,87.0962308
435,12,"Fixed",2,8,26.02276421,28.74299431,85.336935,82.69238676
1105,30,"Fixed",2,4,20.52099733,20.85569392,97.70666858,95.98112632
117,4,"Fixed",2,20,26.56138229,25.20231183,107.0829915,104.3718668
656,17,"Fixed",2,36,14.66794586,15.51971404,93.28222396,94.02945976
1340,36,"Varied",2,10,21.66564399,18.55650301,113.9527068,105.8834485
1308,35,"Fixed",1,6,17.26559161,20.8672942,81.38756789,86.02601779
843,22,"Fixed",1,26,19.31509209,20.30047035,96.72646871,100.227915
121,4,"Varied",1,2,18.85789299,16.35060533,123.3018377,127.9864648
505,14,"Fixed",2,18,25.98518753,25.40690358,102.2760898,102.7704987
765,20,"Fixed",1,6,22.96642113,26.46535047,86.18207397,85.40678922
553,15,"Fixed",1,24,21.88292122,25.6678613,85.10777071,85.948354
1002,26,"Varied",1,36,24.08371341,24.55568511,91.78807918,95.42518749
978,25,"Fixed",2,32,20.88584244,15.68795363,129.9246317,119.1160736
927,24,"Fixed",1,14,22.96923358,26.4955833,86.18207397,88.33495655
43,2,"Fixed",2,6,51.99229431,53.43278376,88.0091409,76.13788766
30,1,"Varied",2,30,36.66360092,44.77627563,84.34375502,87.0962308
1258,33,"Varied",1,22,12.22360564,12.32267157,90.5978476,119.1160736
95,3,"Varied",2,32,18.79526329,19.2837766,95.76560133,94.83273951
605,16,"Varied",1,32,20.51132584,27.54258664,75.65375783,76.7850369
144,5,"Fixed",1,14,17.47377014,18.53847949,97.73648562,105.8834485
242,7,"Varied",2,2,31.48097038,36.91307831,85.35192117,69.20397959
711,19,"Fixed",1,10,16.22743225,16.06668282,103.9951599,96.20387035
638,17,"Fixed",1,40,14.01659393,18.06457965,78.65556741,88.59066225
846,22,"Fixed",1,10,19.81613159,20.30047035,97.93164541,87.56736073
296,8,"Varied",1,2,32.411026,55.38997269,91.04814368,83.53457134
73,3,"Fixed",1,18,18.72010612,19.89755122,95.65404532,96.61158139
373,10,"Varied",1,38,29.02274132,35.928744,83.21905947,83.53457134
1061,29,"Varied",1,26,16.35091147,24.55568511,65.5047147,74.34488935
775,20,"Fixed",1,20,21.21904373,24.57183647,87.58080954,87.16822512
438,12,"Fixed",2,4,25.37141228,28.74299431,88.26989981,91.08387589
233,7,"Fixed",1,32,26.20439148,36.98719152,72.66068808,76.13788766
1172,31,"Varied",2,8,32.70956294,33.03254708,106.8069986,92.12428433
227,7,"Fixed",1,14,29.11042404,36.98719152,77.40023682,76.13788766
282,8,"Varied",1,22,42.40050888,55.38997269,74.25372839,69.20397959
827,22,"Fixed",2,30,19.13346481,19.92260297,94.37474849,100.227915
1177,31,"Fixed",2,18,31.22191929,33.03254708,95.09780534,92.12428433
691,18,"Varied",1,26,21.88918495,16.06668282,135.713662,139.1826903
997,26,"Fixed",2,10,24.90094458,25.44178018,99.06456597,95.42518749
1125,30,"Fixed",1,2,20.20273959,19.48640835,103.0693055,92.21923093
994,26,"Fixed",2,32,24.99362537,25.44178018,98.60312164,95.42518749
362,10,"Varied",1,34,27.02484512,35.928744,81.34895152,82.69238676
4,1,"Fixed",1,10,34.46529007,43.2167867,77.43378845,82.08009458
995,26,"Varied",2,12,21.77540242,25.44178018,85.08336769,95.42518749
406,11,"Varied",2,38,19.85997391,19.97270711,99.52844605,91.0912509
437,12,"Fixed",2,28,25.57809258,28.74299431,84.78524414,82.69238676
206,6,"Varied",1,12,39.29406357,41.4527092,94.90343079,87.0962308
393,11,"Fixed",1,6,20.52385139,24.16682943,82.83430115,85.13173705
694,18,"Fixed",1,20,21.88918495,16.06668282,137.721856,139.1826903
1226,33,"Fixed",1,12,12.02244437,7.379482401,165.5604866,152.5423441
89,3,"Varied",2,20,18.51342773,19.2837766,93.50438917,94.83273951
445,12,"Varied",1,14,26.2482338,30.11250432,85.02948883,83.8193647
1087,29,"Fixed",2,2,20.95371642,31.06081751,70.81332873,79.79069751
1090,29,"Varied",2,32,19.7706715,19.71224948,99.43556372,95.22103858
348,10,"Fixed",2,36,26.85574341,31.0102005,85.31035517,88.421638
454,12,"Varied",1,32,22.6282196,30.11250432,69.7229473,82.69238676
338,9,"Varied",2,30,29.02274132,31.77846209,92.92456718,93.78793882
623,17,"Varied",1,16,18.92052269,16.06668282,125.519753,139.1826903
1203,32,"Fixed",2,34,14.98529751,16.56529327,85.09544834,99.45650811
3,1,"Fixed",1,4,36.68239212,43.2167867,91.04814368,80.89323208
438,12,"Fixed",2,20,24.73884964,28.74299431,83.21470494,82.6050141
631,17,"Fixed",1,24,17.76186752,16.06668282,110.2268037,88.59066225
1013,26,"Fixed",1,22,20.51774889,22.87206536,94.08568694,95.43537165
723,19,"Varied",2,32,17.54266357,18.06457965,97.49740379,91.41679198
219,6,"Varied",1,32,28.36512756,36.98719152,74.20467456,83.72910025
820,21,"Varied",2,12,24.01860428,25.21901385,91.21589145,90.72764679
932,24,"Fixed",1,36,22.17461425,25.85728185,83.69173834,95.42518749
280,8,"Fixed",2,32,40.87860107,53.73236465,71.47408594,80.89323208
1378,36,"Varied",2,36,18.59484673,19.42486305,95.72704154,93.51720417
1240,33,"Varied",1,20,12.69166292,16.56529327,82.4271782,99.45650811
718,19,"Fixed",1,20,15.92680931,16.06668282,97.98224318,96.20387035
32,1,"Varied",2,40,36.04982758,44.77627563,84.87996198,87.0962308
521,14,"Varied",1,2,28.4152317,23.41526922,126.7296693,117.814729
872,23,"Varied",1,30,15.41324329,20.30047035,77.79960474,87.56736073
1082,29,"Fixed",2,4,20.95371642,20.34860547,106.6960093,95.22103858
1363,36,"Varied",2,2,18.10153476,19.42486305,93.66409838,93.51720417
482,13,"Varied",2,20,37.4276886,42.64267858,88.90339374,82.6050141
404,11,"Varied",2,22,20.45495796,19.97270711,101.8593712,91.0912509
193,6,"Fixed",2,24,34.14900589,41.4527092,84.03504912,84.58665869
321,9,"Varied",2,30,29.02274132,35.928744,81.0923843,85.99015531
1339,35,"Fixed",1,28,16.53180677,18.55650301,84.50226824,89.62137362
608,16,"Fixed",1,38,17.91844368,27.54258664,67.62676947,79.45739057
690,18,"Fixed",1,22,22.60943031,16.06668282,139.2411578,139.1826903
192,6,"Fixed",2,18,34.83480453,41.45375315,85.40024683,84.58665869
620,16,"Varied",1,14,18.67000389,27.54258664,68.67278338,76.7850369
1144,31,"Varied",1,36,21.94552602,20.34860547,107.2304279,92.21923093
1165,31,"Varied",2,22,28.86313023,33.03254708,92.92456718,92.12428433
1276,34,"Varied",1,40,20.03861617,22.18262124,93.51224245,95.11574296
1070,29,"Fixed",1,28,19.09155127,21.11145551,89.59240565,91.27928758
1064,29,"Fixed",1,14,19.3715401,21.11145551,91.60079762,91.27928758
1350,36,"Fixed",2,22,17.64139687,18.55650301,92.53004162,93.51720417
932,24,"Fixed",1,4,24.61218581,26.4955833,91.93815405,91.72171235
1043,28,"Fixed",1,40,18.2091721,22.87206536,79.61315174,79.79069751
649,17,"Varied",2,14,13.34645271,15.51971404,87.20742362,94.02945976
