"...1","sub_num","condition","session","repetition","peak_force","peak_force_pretest","peak_force_percent","mean_peak"
525,12,"Varied",1,40,20.28585625,25.20231183,81.36689026,87.0962308
877,28,"Fixed",1,2,16.22743225,15.65518086,103.8023867,127.9864648
340,6,"Varied",2,40,40.12704086,55.38997269,53.194522,69.20397959
743,17,"Varied",1,40,39.80762863,55.38997269,59.55449906,69.20397959
590,16,"Fixed",2,26,19.63969352,23.75802647,88.00683331,91.0912509
359,8,"Varied",1,38,20.13446578,19.71224948,91.96833161,94.98132155
374,8,"Varied",2,40,46.63742828,55.38997269,79.79043499,81.72674937
1082,30,"Fixed",1,8,21.23156929,23.75802647,89.0959711,95.11574296
1203,32,"Varied",2,22,15.73074712,19.71224948,82.08250701,93.78793882
489,13,"Varied",1,26,16.05833244,17.0823675,98.64347092,105.8834485
1095,30,"Fixed",2,18,12.75336581,18.53847949,75.21789552,79.74097177
264,6,"Varied",2,34,23.84950447,22.56558927,97.41727291,89.62137362
1231,33,"Fixed",1,38,16.02075386,23.55514272,76.43811813,80.89323208
233,5,"Varied",2,40,33.81393814,53.43278376,53.194522,69.20397959
325,9,"Fixed",1,22,21.28167343,25.85728185,81.02064154,84.9956495
209,8,"Fixed",1,2,34.46529007,41.4527092,86.4994814,83.8193647
1219,33,"Fixed",1,18,25.50293541,22.87206536,135.6085538,139.1826903
735,19,"Varied",1,38,19.62108782,31.06081751,63.36579007,79.74097177
31,3,"Fixed",1,6,29.48307228,27.72630119,136.2396034,139.1826903
582,13,"Varied",1,40,15.41324329,19.2837766,84.38381922,86.02601779
947,29,"Fixed",2,2,17.18106133,15.65518086,134.5476649,139.1826903
894,24,"Fixed",2,30,29.36720657,36.91307831,76.50355441,85.948354
571,20,"Fixed",1,2,26.85574341,16.56529327,175.7000979,152.5423441
242,3,"Varied",1,40,25.65324783,33.03254708,70.46900981,79.74097177
316,7,"Varied",2,40,27.98934746,33.03254708,82.08250701,88.59066225
124,4,"Fixed",2,36,29.19810677,23.75802647,153.8201681,152.5423441
110,4,"Varied",2,8,26.71169472,24.55568511,126.7296693,139.1826903
1348,35,"Varied",1,28,19.72242425,22.18262124,95.14609052,93.78793882
1009,32,"Fixed",1,2,17.38608742,16.06668282,108.7099382,127.9864648
209,6,"Varied",1,10,21.38188171,15.68795363,136.938199,117.814729
1195,32,"Fixed",2,16,18.36311531,22.18262124,87.16257435,87.72135164
989,26,"Varied",1,16,18.60111046,16.06668282,96.10959721,119.1160736
434,8,"Varied",2,40,24.9392662,33.03254708,74.30647746,76.7850369
338,7,"Varied",2,40,44.33264542,55.38997269,71.87765254,74.34488935
103,3,"Varied",2,32,42.40050888,55.38997269,69.50951033,69.20397959
900,25,"Fixed",1,18,18.06423121,17.0823675,100.9330996,91.08387589
383,8,"Varied",1,38,27.63861847,31.0102005,87.31057675,83.53457134
49,3,"Fixed",1,2,47.63951111,55.38997269,86.50596172,76.13788766
985,29,"Fixed",2,2,22.20377951,17.0823675,126.8029082,127.9864648
252,8,"Fixed",1,14,20.85578918,24.5426089,87.77049155,87.13966255
665,15,"Varied",1,40,28.55301666,53.43278376,53.194522,69.20397959
1023,28,"Fixed",1,2,19.32761765,20.30047035,103.1298295,90.72764679
973,25,"Varied",2,40,22.65327072,33.03254708,75.42635868,79.79069751
502,14,"Fixed",2,28,22.64074516,31.06081751,73.62585594,93.78793882
280,7,"Varied",1,40,24.90094458,24.57183647,92.87352636,92.12428433
539,12,"Varied",1,40,21.23156929,22.18262124,95.73037704,92.21923093
871,30,"Fixed",1,2,25.57809258,19.42486305,175.7000979,152.5423441
226,5,"Varied",2,38,34.2116394,53.43278376,53.194522,74.27581966
1073,28,"Varied",1,6,18.41152849,24.57183647,80.31714104,79.79069751
586,18,"Fixed",1,2,21.96434021,21.11145551,110.7346639,96.81931641
1090,32,"Fixed",2,2,19.88502502,16.06668282,140.3458547,152.5423441
266,7,"Varied",2,26,33.45068359,43.2167867,75.90407473,82.08009458
16,3,"Fixed",1,2,34.83480453,36.91307831,100.6495617,83.72910025
1316,34,"Varied",1,40,10.84479303,15.65518086,77.40023682,85.948354
265,4,"Varied",1,40,34.69702148,36.98719152,89.40915801,86.02601779
1085,32,"Fixed",1,2,14.17316914,16.56529327,93.66409838,95.22103858
562,14,"Varied",2,12,24.51338196,19.97270711,126.7296693,139.1826903
851,23,"Fixed",1,14,15.27873625,12.32267157,100.4580878,96.20387035
687,19,"Fixed",2,24,26.19186592,36.91307831,70.17702548,76.7850369
686,20,"Fixed",1,2,15.11888218,18.55650301,90.5978476,91.0912509
546,12,"Varied",2,40,29.80524133,41.4527092,60.50610374,83.72910025
556,11,"Varied",2,40,33.306633,43.2167867,59.81456526,76.13788766
837,23,"Fixed",1,10,18.47584915,18.10215759,103.7292031,93.51720417
1205,32,"Fixed",1,24,29.01021576,23.55514272,165.5604866,152.5423441
643,14,"Varied",1,40,29.36094475,31.77846209,85.3638941,91.0912509
1132,32,"Fixed",2,12,26.96847725,27.72630119,107.1675568,90.69123437
93,5,"Fixed",1,2,21.5447197,23.41526922,87.31057675,95.22103858
1145,31,"Fixed",1,12,15.92680931,16.06668282,95.09588282,91.0912509
1291,34,"Varied",2,28,18.78450618,21.23783302,89.68445507,91.41679198
979,26,"Varied",1,22,19.59692764,26.46535047,79.66298543,79.74097177
163,5,"Fixed",1,14,32.2669754,42.64267858,68.42768087,79.74097177
369,6,"Varied",2,40,34.09577179,44.77627563,61.92565905,69.20397959
933,25,"Fixed",1,10,16.06459427,19.48640835,84.17934349,90.69123437
484,14,"Fixed",2,16,19.28377724,19.89755122,95.47714016,87.16822512
340,7,"Varied",2,40,29.52378273,53.43278376,53.194522,69.20397959
611,19,"Fixed",2,2,13.86001873,19.42486305,78.5755483,83.72910025
1258,34,"Fixed",2,6,14.98735905,18.10215759,91.27085424,88.421638
258,6,"Varied",2,32,35.2325058,53.43278376,53.194522,69.20397959
256,8,"Fixed",1,24,41.68026352,53.73236465,78.50144258,79.45739057
400,10,"Varied",2,40,16.8056718,23.75802647,75.68187464,91.0912509
1072,29,"Varied",1,12,21.87812611,18.10215759,128.3434809,123.8830809
767,21,"Fixed",2,24,13.06227932,15.51971404,85.57291068,102.7704987
971,26,"Fixed",1,30,21.62868166,22.87206536,99.51911731,90.72764679
582,13,"Varied",2,40,21.2942009,25.6678613,83.31090244,91.08387589
1005,25,"Varied",1,38,22.38396263,22.87206536,93.34247478,95.43537165
845,24,"Fixed",1,2,48.67290497,55.38997269,87.67846999,81.72674937
431,9,"Varied",1,40,19.30634492,22.87206536,83.18809698,91.72171235
96,5,"Fixed",2,8,37.76588821,44.77627563,85.84311079,82.08009458
378,9,"Varied",2,28,16.47795296,16.56529327,97.49220313,95.42518749
381,11,"Varied",2,2,23.69919205,19.48640835,132.6481066,104.3718668
1013,30,"Fixed",1,2,13.59697342,7.379482401,146.5352123,152.5423441
1234,33,"Fixed",2,30,17.54597866,25.6678613,71.28859623,82.69238676
278,7,"Varied",1,32,23.45389983,15.65518086,172.8219557,152.5423441
982,28,"Fixed",2,2,37.40263748,41.4527092,95.70945796,93.78793882
257,6,"Varied",1,38,19.16744856,24.55568511,73.66173784,91.27928758
842,21,"Varied",1,38,19.17668715,20.85569392,92.1754218,91.27928758
1209,32,"Fixed",1,34,15.77023411,18.53847949,89.67682822,90.72764679
377,11,"Fixed",2,20,19.3715401,27.72630119,79.32368553,91.41679198
1140,30,"Fixed",2,40,14.34095294,16.06668282,87.98570276,102.7704987
699,20,"Fixed",2,20,13.86001873,19.2837766,85.8198801,87.56736073
1234,34,"Fixed",1,2,29.24194717,26.46535047,140.3458547,123.8830809
1019,31,"Fixed",2,2,19.60318947,15.68795363,142.9443862,152.5423441
765,22,"Fixed",2,8,23.78687477,18.53847949,140.4885625,102.7704987
146,5,"Fixed",2,22,21.14388847,18.10215759,111.5895017,139.1826903
150,5,"Fixed",2,22,36.04982758,44.77627563,79.20647341,76.13788766
1133,29,"Varied",2,38,22.87044131,19.97270711,105.2461677,96.81931641
74,3,"Fixed",2,16,21.28167343,22.18262124,91.01589071,96.81931641
943,26,"Fixed",1,4,22.02070808,17.0823675,136.938199,117.814729
994,30,"Fixed",2,2,18.41152849,18.10215759,109.1333906,104.3718668
1162,33,"Fixed",2,2,19.06457138,15.68795363,122.3442325,94.83273951
1367,35,"Varied",1,32,15.62008275,19.48640835,83.53226558,91.27928758
554,12,"Varied",2,40,33.45068359,41.45375315,80.07655399,81.72674937
883,18,"Varied",1,40,20.8370018,41.45375315,53.194522,69.20397959
1188,33,"Fixed",1,14,11.54106368,18.06457965,80.56082091,84.58665869
379,11,"Fixed",2,10,23.61832872,20.85569392,102.8958138,95.98112632
701,16,"Varied",2,40,19.8036605,23.41526922,82.38669396,85.40678922
1068,32,"Fixed",1,2,16.22743225,15.51971404,104.6888832,93.78793882
897,26,"Fixed",2,2,15.65473443,20.8672942,80.22402467,86.40311549
435,8,"Varied",2,40,24.23781013,43.2167867,53.194522,69.20397959
94,4,"Fixed",1,4,30.36928749,44.77627563,61.92565905,74.27581966
578,17,"Fixed",2,4,23.1480484,21.23783302,106.4024069,104.3718668
994,31,"Fixed",2,2,24.06244659,17.0823675,159.8227644,152.5423441
1222,33,"Fixed",1,6,14.55306049,21.23783302,80.43873709,85.13173705
1061,31,"Fixed",2,2,22.80358315,16.35060533,155.4963579,152.5423441
640,18,"Fixed",1,26,18.30674934,19.97270711,89.20985547,87.16822512
732,20,"Fixed",2,12,22.68384348,19.48640835,125.519753,94.02945976
862,21,"Varied",2,40,29.79935455,26.39436976,114.5863071,108.4290967
987,25,"Varied",1,36,20.14180756,21.23783302,92.17579891,93.51720417
951,30,"Fixed",2,2,19.64703178,16.06668282,132.4948944,152.5423441
1270,34,"Fixed",1,8,21.5259304,24.11460821,90.83762255,93.51720417
1240,34,"Fixed",1,2,14.79717708,15.68795363,93.50641655,96.81931641
537,19,"Fixed",1,2,19.22114754,16.06668282,133.149072,152.5423441
1332,34,"Varied",2,36,16.02075386,17.0823675,92.2249793,92.10375233
533,18,"Fixed",2,2,20.88710594,18.10215759,129.5837583,152.5423441
1347,32,"Varied",1,40,17.18274533,19.92260297,84.21763917,88.33495655
697,22,"Fixed",2,2,20.43472801,18.53847949,108.8764346,123.8830809
1284,34,"Fixed",2,36,19.42156219,20.8672942,96.09922886,99.45650811
715,16,"Varied",1,40,14.48140362,22.87206536,72.63170268,84.58665869
282,6,"Varied",1,40,20.12232314,21.11145551,99.32264809,95.11574296
7,2,"Fixed",2,30,21.97060394,23.75802647,103.6287945,95.98112632
869,22,"Varied",2,40,29.02274132,24.11460821,140.4885625,127.9864648
348,7,"Varied",2,40,17.57853634,24.11460821,70.11652136,85.13173705
1245,32,"Varied",1,38,17.25620547,25.44178018,65.0789275,81.72674937
248,8,"Fixed",2,10,20.24827957,22.18262124,96.19371501,91.27928758
1331,35,"Fixed",2,34,15.11644057,20.85569392,80.88279657,95.42518749
719,15,"Varied",1,40,32.68659592,43.2167867,70.6710611,76.7850369
1054,33,"Fixed",1,2,13.7598114,12.32267157,100.0924573,119.1160736
925,24,"Varied",1,12,21.98939323,19.71224948,100.376293,88.33495655
196,6,"Fixed",2,14,25.37141228,30.44235547,80.44741313,90.72764679
764,20,"Varied",1,20,22.44496551,23.41526922,89.35834794,91.41679198
387,9,"Varied",1,40,26.08539581,36.91307831,72.33777241,80.89323208
551,15,"Varied",2,30,21.77645111,21.23783302,111.8858077,102.7728011
1014,26,"Varied",1,38,16.44663811,18.53847949,86.9857507,92.12428433
689,20,"Fixed",2,6,11.78324029,15.51971404,84.41819615,85.99015531
1127,29,"Fixed",2,26,18.10007095,21.11145551,85.28405602,87.16822512
518,12,"Varied",2,40,20.32969856,20.30047035,93.5750911,91.72171235
893,24,"Fixed",1,28,17.87460136,25.6678613,71.87765254,90.72764679
813,20,"Varied",2,38,29.68348885,30.11250432,98.80540453,96.20387035
1045,28,"Fixed",1,18,39.13122559,53.73236465,66.35006982,69.20397959
132,3,"Varied",2,18,19.96018028,20.85569392,88.70383963,86.40311549
974,31,"Fixed",1,2,9.192120415,7.379482401,108.9283735,123.8830809
11,3,"Fixed",1,2,28.73360906,24.5426089,140.7224539,123.8830809
1000,30,"Fixed",1,2,21.01236534,19.48640835,102.8958138,102.7728011
1316,35,"Fixed",2,18,14.12255412,7.379482401,137.721856,152.5423441
648,16,"Varied",2,40,22.47666507,19.97270711,122.9850205,94.83273951
1165,32,"Fixed",1,2,21.71382141,19.48640835,100.0538556,96.81931641
685,15,"Varied",2,40,41.12911987,55.38997269,62.5282702,69.20397959
930,24,"Varied",2,32,19.26498795,24.16682943,75.90407473,86.40311549
689,20,"Fixed",1,14,19.13346481,25.85728185,77.49295339,79.79069751
762,22,"Fixed",2,12,20.39859009,19.48640835,110.4590004,95.11574296
667,18,"Fixed",2,4,21.33700643,24.55568511,82.75347644,86.40311549
609,12,"Varied",2,40,21.5447197,25.6678613,73.62585594,83.8193647
1225,32,"Varied",1,40,13.65430381,19.89755122,82.42375079,89.62137362
1071,31,"Fixed",1,2,17.84328651,17.0823675,103.5916106,95.98112632
95,3,"Varied",2,18,38.20429993,53.73236465,58.51424803,74.34488935
698,18,"Varied",2,30,25.65324783,35.928744,75.71233252,76.7850369
524,15,"Fixed",1,6,21.18996636,24.55568511,96.34063531,95.11574296
1041,31,"Fixed",1,2,15.97064972,18.53847949,99.75194302,96.20387035
1052,30,"Fixed",1,2,19.97270775,26.39436976,83.51739207,85.948354
698,22,"Fixed",2,2,35.74294281,25.44178018,175.7000979,152.5423441
804,18,"Varied",1,40,16.03954315,15.65518086,99.60860005,123.8830809
879,23,"Fixed",2,30,29.49872971,42.64267858,62.5282702,69.20397959
1086,33,"Fixed",1,2,18.88920784,16.06668282,112.8753453,119.1160736
619,15,"Varied",2,36,20.04159927,18.10215759,102.5207842,99.45650811
294,7,"Varied",1,32,25.26764938,25.35471153,98.66604119,91.27928758
706,21,"Fixed",2,4,17.76186752,20.8672942,94.37474849,94.02945976
1005,29,"Fixed",2,2,14.98529751,16.06668282,93.65121386,95.11574296
363,10,"Varied",1,8,25.05826378,25.44178018,95.09780534,93.78793882
17,2,"Fixed",1,36,24.33175468,24.5426089,100.4530907,93.51720417
196,6,"Fixed",2,4,28.67201424,25.44178018,118.4469692,108.4290967
1149,31,"Varied",2,2,29.517519,31.77846209,97.46671349,94.02945976
1220,34,"Fixed",2,6,16.2086436,18.53847949,95.20225342,87.13966255
530,14,"Varied",2,30,25.87871552,24.57183647,100.3330553,104.3718668
540,11,"Varied",2,40,33.67615128,53.43278376,53.194522,69.20397959
858,20,"Varied",1,40,23.25719491,24.11460821,93.73115217,87.16822512
1268,33,"Varied",1,38,20.22322655,21.23783302,94.87797552,91.08387589
1373,34,"Varied",2,40,21.14388847,25.21901385,81.02064154,80.89323208
1265,34,"Fixed",1,8,18.62962944,23.41526922,81.95839725,82.69238676
1055,29,"Fixed",2,4,21.5447197,21.11145551,99.43556372,92.10375233
83,5,"Fixed",2,2,29.49872971,26.39436976,124.654026,127.9864648
102,3,"Varied",2,14,36.04982758,53.43278376,53.194522,69.20397959
82,4,"Fixed",2,26,37.57173538,42.64267858,85.02948883,86.40311549
208,4,"Varied",1,40,22.02697182,21.23783302,92.6762976,90.72764679
1362,35,"Varied",2,20,22.34672883,19.92260297,101.1800145,119.1160736
524,14,"Varied",2,28,21.50714111,22.87206536,91.35346922,96.81931641
535,10,"Varied",2,40,32.95903778,31.77846209,101.9360677,94.98132155
444,11,"Varied",2,36,27.74509048,26.46535047,97.55165106,95.43537165
1374,36,"Fixed",1,4,23.61832872,35.928744,65.0789275,74.34488935
1096,32,"Fixed",1,2,21.83908081,23.75802647,97.58987361,96.81931641
1327,34,"Varied",2,40,13.00198841,18.55650301,75.21789552,90.72764679
18,3,"Fixed",2,2,24.85784721,25.40690358,99.06456597,91.41679198
941,28,"Fixed",2,2,20.62782739,16.06668282,152.27089,119.1160736
458,12,"Fixed",2,32,41.88694382,53.43278376,76.11829058,74.34488935
1008,28,"Fixed",2,2,20.68668938,23.41526922,90.61095518,92.10375233
751,21,"Fixed",2,20,18.98315239,18.06457965,97.60780099,95.22103858
827,23,"Fixed",1,20,19.82865715,18.53847949,103.3444796,92.10375233
795,22,"Fixed",2,24,19.40277481,12.32267157,131.2499963,152.5423441
1028,31,"Fixed",1,2,11.29392599,17.0823675,79.99613323,91.27928758
683,18,"Fixed",2,36,44.24809647,55.38997269,80.23296172,74.27581966
625,16,"Varied",2,8,20.0951448,19.71224948,97.97004389,84.58665869
1248,35,"Fixed",1,6,21.91769873,19.2837766,116.6726122,96.81931641
304,6,"Varied",2,40,29.89956284,36.91307831,74.55942911,87.0962308
744,19,"Varied",2,2,26.28581047,30.44235547,89.64784015,81.72674937
231,4,"Varied",2,40,29.06971359,24.55568511,114.3753783,123.8830809
339,6,"Varied",1,40,27.44056147,26.4955833,101.0401335,92.12428433
1190,32,"Fixed",1,34,17.26559161,25.40690358,76.07817251,79.79069751
1242,34,"Fixed",1,6,14.8548186,16.56529327,97.58987361,85.40678922
13,3,"Fixed",1,18,24.72632408,41.4527092,61.1148825,82.69238676
798,20,"Varied",2,40,21.59704303,22.87206536,95.47598974,96.20387035
146,5,"Fixed",2,6,29.51438713,25.35471153,137.8911164,152.5423441
610,16,"Varied",1,32,21.0742817,24.57183647,87.45581841,89.62137362
698,16,"Varied",1,40,17.58024025,22.18262124,81.65795864,80.89323208
956,29,"Fixed",1,2,22.87689945,19.97270711,115.708477,96.81931641
392,7,"Varied",2,40,35.79617691,55.38997269,53.194522,69.20397959
954,26,"Fixed",1,26,17.41273258,19.48640835,85.38297946,92.10375233
1172,30,"Varied",2,40,20.8996315,25.44178018,82.15474002,88.33495655
396,11,"Varied",2,16,41.88694382,41.45375315,98.67495179,93.51720417
134,5,"Fixed",1,8,21.41745946,27.72630119,75.31494178,89.62137362
433,9,"Varied",2,40,19.82239532,24.5426089,84.6283802,85.99015531
1041,33,"Fixed",2,2,19.3158546,18.10215759,128.2094561,152.5423441
789,23,"Fixed",2,4,17.18106133,19.2837766,87.45581841,88.33495655
49,3,"Fixed",1,6,34.2116394,35.928744,98.64347092,88.59066225
504,11,"Varied",1,40,18.09380722,19.71224948,86.60430271,91.27928758
342,12,"Fixed",1,2,19.17730522,19.71224948,99.73174316,91.41679198
1043,28,"Varied",1,8,19.32135582,25.40690358,83.11500287,87.0962308
851,26,"Fixed",2,2,21.28167343,7.379482401,175.7000979,152.5423441
40,4,"Fixed",2,2,24.01860428,23.41526922,117.0124155,119.1160736
435,10,"Varied",1,40,21.64492798,21.11145551,100.4530907,91.41679198
1105,28,"Varied",1,36,27.31920624,25.21901385,106.735099,95.11574296
117,3,"Varied",2,40,36.60097122,41.45375315,94.74749204,86.40311549
656,21,"Fixed",1,2,18.50716591,17.0823675,118.4469692,105.8834485
1340,35,"Varied",2,36,13.99154186,22.87206536,74.53351828,87.16822512
1308,34,"Varied",1,38,14.98735905,19.71224948,78.75179997,85.40678922
843,23,"Fixed",1,36,18.55726814,23.55514272,80.44741313,84.9956495
121,4,"Fixed",2,26,26.25570523,25.85728185,100.841473,96.61158139
505,8,"Varied",1,40,37.1583786,55.38997269,53.194522,69.20397959
765,22,"Fixed",2,2,17.13620019,19.48640835,86.72283889,93.78793882
553,14,"Varied",1,38,21.91769873,25.21901385,88.44881576,88.421638
1002,30,"Fixed",2,2,20.39859009,20.85569392,103.3514439,92.21923093
978,26,"Fixed",1,18,15.11888218,16.35060533,88.4358489,91.08387589
927,28,"Fixed",1,2,15.83912659,19.89755122,88.15154246,95.42518749
43,4,"Fixed",2,2,32.411026,28.74299431,155.9918829,152.5423441
30,3,"Fixed",1,2,48.67290497,55.38997269,89.93626224,74.34488935
1258,34,"Fixed",1,4,20.61779594,25.21901385,88.9761804,82.08009458
95,3,"Varied",1,32,20.0040226,20.30047035,90.4321886,91.0912509
605,18,"Fixed",1,2,22.39022446,18.53847949,103.3514439,108.4290967
144,5,"Fixed",2,6,19.40903664,23.55514272,77.95477472,79.45739057
242,4,"Varied",1,40,33.13127136,43.2167867,72.47024595,69.20397959
711,17,"Varied",2,40,34.99451065,53.73236465,53.194522,69.20397959
638,10,"Varied",2,40,40.96001816,55.38997269,58.51424803,69.20397959
846,19,"Varied",2,40,21.77540242,23.55514272,83.35358356,90.69123437
296,9,"Fixed",1,20,32.8055954,25.35471153,155.9918829,139.1826903
73,4,"Fixed",2,2,27.63861847,19.97270711,140.7224539,119.1160736
373,9,"Varied",1,40,35.47363281,43.2167867,82.73457399,83.53457134
1061,30,"Fixed",1,4,19.69713593,19.2837766,103.8851338,92.21923093
775,22,"Fixed",1,2,21.91643899,23.41526922,98.27158551,86.40311549
438,12,"Fixed",1,14,22.96642113,20.34860547,115.0205407,123.8830809
233,6,"Varied",2,36,23.42362022,31.0102005,77.59158645,83.72910025
1172,32,"Fixed",2,2,19.88502502,20.85569392,96.81389959,93.78793882
227,7,"Fixed",2,10,21.50087929,18.10215759,111.2899614,105.8834485
282,7,"Varied",2,20,19.40903664,25.20231183,77.65232562,79.45739057
827,20,"Varied",1,38,24.85784721,36.11454646,63.36579007,74.34488935
1177,33,"Fixed",1,2,17.13620019,17.0823675,95.45454651,95.11574296
691,20,"Fixed",2,18,23.85666988,24.11460821,99.7370551,99.45650811
997,26,"Varied",1,8,17.34842861,19.42486305,89.14062563,86.02601779
1125,33,"Fixed",2,2,18.7028971,15.65518086,124.5358234,127.9864648
994,30,"Fixed",2,2,32.411026,25.6678613,165.5604866,152.5423441
362,7,"Varied",2,40,35.19805908,42.64267858,78.82600882,79.45739057
4,2,"Fixed",2,2,29.59893799,27.72630119,118.4469692,104.3718668
995,30,"Fixed",2,2,21.18772888,23.41526922,87.54138517,86.02601779
406,11,"Varied",1,22,20.04786301,19.92260297,103.1239028,127.9864648
437,8,"Varied",1,40,25.53075646,30.44235547,83.73088417,87.13966255
206,6,"Fixed",1,30,22.34672883,24.16682943,90.47343929,92.10375233
393,10,"Varied",1,40,30.49454689,53.43278376,53.194522,69.20397959
694,17,"Varied",2,36,22.96923358,20.30047035,125.1957861,108.4290967
1226,33,"Fixed",2,28,19.89278144,22.18262124,89.15783112,102.7728011
89,4,"Fixed",2,4,33.12923639,28.74299431,132.6923066,123.8830809
445,7,"Varied",2,40,44.20738602,55.38997269,65.41828936,74.34488935
1087,33,"Fixed",2,2,23.1480484,16.06668282,175.7000979,152.5423441
1090,30,"Fixed",1,4,22.96642113,16.06668282,155.7343725,152.5423441
348,8,"Varied",2,36,21.61836493,24.57183647,87.87190807,91.41679198
454,10,"Varied",2,40,34.10829926,53.43278376,53.194522,69.20397959
338,8,"Varied",2,40,34.75025558,36.98719152,93.51089931,91.72171235
623,17,"Varied",2,6,34.99451065,36.91307831,92.85488927,86.40311549
1203,30,"Varied",2,40,20.39859009,18.06457965,108.1195234,95.11574296
3,2,"Fixed",1,24,28.40270424,25.35471153,130.6562784,139.1826903
438,12,"Varied",1,4,30.36928749,36.98719152,85.44998477,81.72674937
631,21,"Fixed",2,2,16.02075386,15.51971404,105.4261253,93.78793882
1013,25,"Varied",2,40,21.07499504,25.35471153,82.40432791,92.21923093
723,21,"Fixed",1,4,20.68668938,16.35060533,149.1813862,139.1826903
219,7,"Fixed",1,8,23.22320366,18.10215759,115.334525,108.4290967
820,22,"Fixed",1,26,16.16399963,23.75802647,72.63170268,85.40678922
932,29,"Fixed",2,2,18.30048561,19.2837766,103.4196629,100.227915
280,7,"Varied",2,32,36.66360092,53.73236465,53.194522,69.20397959
1378,35,"Varied",2,38,20.27184461,19.92260297,98.83684487,96.81931641
1240,34,"Fixed",1,8,18.92790956,19.89755122,102.060812,93.51720417
718,23,"Fixed",2,2,25.92881966,19.48640835,155.7343725,139.1826903
32,3,"Fixed",1,2,21.18996636,20.85569392,99.8310811,94.83273951
521,13,"Varied",1,38,41.56126785,55.38997269,60.79413245,69.20397959
872,24,"Fixed",1,4,21.5259304,23.75802647,96.03898065,95.11574296
1082,32,"Fixed",1,2,15.65473443,19.2837766,90.83762255,95.43537165
1363,34,"Varied",2,38,32.79933167,31.0102005,101.3393556,87.16822512
482,9,"Varied",2,40,51.85137558,55.38997269,90.22992157,87.13966255
404,7,"Varied",2,40,45.99547195,55.38997269,75.8715871,83.53457134
193,7,"Fixed",1,2,21.51340485,18.06457965,109.1333906,95.43537165
321,13,"Fixed",1,2,30.83274841,19.2837766,175.7000979,152.5423441
1339,35,"Varied",2,34,16.35091147,19.42486305,84.34375502,91.0912509
608,14,"Varied",1,40,23.63656235,25.40690358,81.13750744,86.40311549
690,20,"Fixed",2,2,18.95183754,18.10215759,97.73655764,94.02945976
192,5,"Varied",2,38,21.4194603,22.18262124,94.89238399,96.81931641
620,12,"Varied",1,40,25.05826378,53.73236465,53.194522,69.20397959
1144,30,"Fixed",1,20,29.29518318,31.0102005,90.85457368,87.13966255
1165,31,"Fixed",2,36,11.84836465,12.32267157,90.83762255,102.7704987
1276,34,"Varied",1,4,14.90928374,19.48640835,77.65232562,85.40678922
1070,31,"Fixed",1,2,19.68460846,18.53847949,95.72101177,102.7728011
1064,32,"Fixed",1,2,20.87457848,16.06668282,152.27089,152.5423441
1350,33,"Varied",2,40,20.6929512,35.928744,53.194522,74.27581966
932,24,"Varied",1,16,19.64076805,23.41526922,89.35834794,76.13788766
1043,25,"Varied",1,40,21.94552602,19.97270711,97.87422267,104.3718668
