"...1","sub_num","condition","session","repetition","peak_force","peak_force_pretest","peak_force_percent","mean_peak"
845,56,"Fixed",2,16,20.86831665,22.8495121,91.29068285,86.00450688
431,11,"Varied",2,6,29.71167183,27.71795019,103.5459565,97.06399015
96,5,"Fixed",1,40,35.46110535,46.85350291,76.86809439,86.00450688
378,10,"Varied",1,38,15.998466,22.8495121,80.49401311,82.16986079
381,6,"Varied",1,12,21.548688,20.53011386,96.99517081,103.7139783
1013,57,"Varied",1,12,14.98735905,17.96811,92.55986069,93.06941355
1537,72,"Fixed",2,38,24.16265488,30.89036624,81.53599529,84.39983331
1234,65,"Varied",2,32,22.42780304,27.71795019,83.1348092,82.16986079
278,8,"Fixed",1,30,45.557062,53.64562352,79.13365259,89.0990351
982,56,"Varied",2,6,16.23369598,16.55519708,98.04736076,91.57949605
257,5,"Fixed",1,10,39.184176,32.30873045,129.5734927,123.3584165
842,18,"Varied",2,40,26.98726654,30.09789022,91.25380075,88.29403831
1209,64,"Varied",2,8,19.7973423,26.94890404,82.35844358,79.79075041
377,12,"Varied",2,26,35.18240356,47.93909073,75.55046974,85.12907862
1140,59,"Fixed",2,22,49.270449,50.12487666,108.3858725,93.4340905
699,51,"Fixed",2,40,29.15426445,29.89121183,91.92701727,86.71502142
1570,73,"Varied",2,10,36.35045242,32.72626368,113.3287346,111.9233709
1234,61,"Fixed",2,4,34.351374,36.464502,96.23201206,86.71502142
1019,58,"Varied",2,14,16.67023277,17.988763,96.83602177,97.06399015
765,53,"Fixed",1,10,27.138042,40.72620137,67.02589759,77.67528697
146,7,"Varied",2,8,27.85782433,17.988763,133.5952464,123.3584165
150,5,"Fixed",2,38,20.36101341,22.89335251,90.76298668,96.14932909
1133,62,"Varied",2,22,22.024794,27.14801725,85.97668591,84.71422112
74,5,"Varied",2,14,17.31093216,18.38116964,88.03193582,82.16986079
943,56,"Varied",2,26,23.36099052,22.8495121,103.9265363,106.2033918
1564,71,"Varied",2,34,39.76691818,51.65722275,70.81501521,79.95284326
1509,71,"Varied",1,32,38.98717499,51.65722275,69.84360287,76.38180235
994,61,"Varied",2,8,44.18546677,45.8714002,100.5690751,89.0990351
1436,71,"Varied",2,32,38.37340164,36.464502,102.9947541,121.5746213
1162,62,"Varied",2,32,24.80316544,42.546267,46.03893855,57.52282114
1367,72,"Varied",1,10,20.3171711,28.58375168,76.1884526,80.57963778
554,14,"Varied",1,36,28.327549,25.49014918,105.7739906,96.14932909
883,59,"Fixed",2,4,26.14176178,28.58375168,92.55986069,86.5506652
1188,57,"Varied",2,30,39.96420288,48.93699392,83.97441635,90.43184777
1396,72,"Varied",2,28,22.27749062,47.249716,35.69098712,57.52282114
379,9,"Fixed",2,6,25.40585899,28.63756688,89.26082102,88.70503597
701,16,"Fixed",1,2,19.68460846,18.10942014,105.9903953,94.85076976
1387,70,"Fixed",2,16,29.551182,20.70965322,131.7039719,123.3584165
1500,71,"Fixed",2,18,24.03113174,24.59480095,103.3329868,104.1968779
1068,57,"Varied",1,32,18.688792,25.49014918,78.35148391,90.43184777
897,52,"Fixed",1,10,28.810935,27.21630605,107.3720466,92.49493881
1446,65,"Fixed",2,38,19.477953,32.37629445,61.18834365,74.10977839
435,14,"Fixed",2,6,55.547874,54.94458962,110.9167158,93.06941355
94,5,"Fixed",2,34,29.17305374,34.047014,86.25843775,84.39983331
578,11,"Varied",2,16,33.65110016,34.047014,109.1962765,102.7201656
994,62,"Fixed",1,4,24.2315464,20.5638663,116.0198353,102.614751
1222,61,"Fixed",2,34,30.937107,32.37629445,91.16201407,102.614751
1061,61,"Fixed",2,12,30.48828316,26.2983373,115.554144,106.2033918
640,18,"Varied",2,34,27.65114594,24.83142789,109.1962765,123.3584165
1470,71,"Fixed",1,2,24.007482,24.42152468,91.1938734,88.70503597
732,50,"Fixed",2,38,30.26907921,41.76377106,76.9869317,83.60241488
1396,65,"Fixed",1,10,33.829614,43.3147761,74.55553754,75.75244635
862,55,"Varied",2,28,38.84312439,43.83264796,86.47637039,96.14932909
987,52,"Fixed",2,26,45.530082,56.34573237,81.31591757,86.00450688
951,55,"Varied",1,6,21.770436,22.89335251,94.85645042,91.70225833
1270,64,"Fixed",2,40,27.483708,40.44618225,66.66221222,79.11590964
1240,62,"Varied",1,36,19.87876129,24.42152468,81.763719,83.35488399
537,11,"Varied",2,16,33.4318924,26.45282428,134.8435662,123.3584165
1332,62,"Fixed",1,24,29.60520172,31.658875,94.73822247,95.91078598
1412,72,"Fixed",2,36,31.44652367,46.85350291,68.15714445,77.67528697
533,14,"Fixed",1,10,28.579404,32.72626368,91.10492096,90.3256497
1562,73,"Varied",1,2,41.166864,50.12487666,84.66301404,71.30196516
1347,71,"Fixed",2,36,33.52308,40.65104548,78.2294429,84.40930178
697,19,"Varied",1,6,31.04569054,30.89036624,104.4514468,111.9233709
1585,73,"Fixed",2,38,20.387772,20.70965322,94.76984262,106.2033918
1284,62,"Varied",1,30,32.355642,46.85350291,70.64951479,68.79695221
715,19,"Varied",1,18,35.10098267,46.85350291,66.70231443,73.72932027
282,8,"Varied",1,22,16.324566,18.10942014,90.72217611,90.96024107
7,4,"Fixed",1,30,14.82452106,27.04780897,69.95260634,84.71422112
869,53,"Fixed",2,34,22.54680061,30.09789022,80.99964509,88.10745431
348,6,"Fixed",2,38,32.08824,29.89121183,109.9824763,107.4699378
1245,61,"Varied",1,14,34.30558395,36.464502,89.7311354,92.49493881
248,7,"Fixed",2,22,30.6534,41.76377106,72.36895226,71.30196516
1331,65,"Varied",2,34,28.33381271,43.83264796,46.03893855,57.52282114
719,21,"Varied",1,6,30.70557594,30.86615181,96.04773189,92.49493881
1054,61,"Varied",1,12,29.830669,30.89036624,99.02242985,81.62464998
925,57,"Varied",1,22,46.788828,53.64562352,86.37437188,77.67528697
196,5,"Varied",1,20,14.394054,16.11586253,91.54929965,91.57949605
764,54,"Varied",2,2,18.483348,20.53011386,85.81659547,84.52606078
387,6,"Fixed",2,8,54.550008,54.94458962,116.542111,89.0990351
1496,71,"Varied",2,28,35.368806,42.546267,81.3852822,76.7244692
551,21,"Fixed",2,2,32.352381,41.76377106,74.03075754,57.52282114
1014,57,"Varied",2,14,20.36101341,26.796724,80.88313756,88.10745431
689,24,"Varied",1,2,40.92555,54.94458962,73.40228628,84.96332945
1127,63,"Fixed",2,34,25.8536644,32.53608386,84.37500115,77.67528697
518,14,"Varied",2,28,21.05620575,30.51542346,79.61348851,83.35488399
1520,73,"Varied",2,10,38.08848,32.72626368,122.9983685,116.019833
1584,72,"Varied",1,10,39.59155273,50.12487666,76.4995402,81.62464998
893,55,"Fixed",1,14,27.23778725,39.28418,69.59947758,76.38180235
1518,71,"Varied",2,28,23.04784012,30.09789022,82.1168809,84.52606078
813,53,"Varied",2,6,17.34851074,26.2983373,74.041577,75.75244635
1045,60,"Varied",1,26,24.53217125,30.89036624,82.47422509,84.2228902
132,4,"Fixed",1,36,12.659202,22.89335251,75.68302929,84.39983331
974,52,"Fixed",2,16,36.85149384,49.0100619,72.2948745,76.7244692
11,3,"Varied",2,16,16.89757347,20.53011386,83.44446846,84.40930178
1511,71,"Fixed",2,6,23.36099052,27.14801725,87.34604761,84.39983331
1000,59,"Fixed",1,10,22.181322,20.70965322,110.2015789,104.1968779
1435,70,"Varied",1,22,37.42455673,42.546267,80.448787,84.2228902
1316,71,"Varied",1,12,21.548688,28.58375168,86.41780462,84.71422112
648,16,"Fixed",2,20,34.69704,39.28418,88.01852401,104.1968779
1165,63,"Varied",1,10,35.032923,43.96104177,82.63507074,90.43184777
685,16,"Fixed",2,6,54.550008,56.34573237,96.99517081,102.614751
930,54,"Varied",2,38,25.59061813,27.14801725,86.76491117,96.14932909
689,24,"Fixed",1,26,33.03732681,32.37629445,96.65825476,87.99787063
762,18,"Fixed",1,30,35.10098267,35.46110534,93.923367,91.81754314
667,21,"Varied",2,10,43.22722626,50.12487666,89.7311354,89.0990351
1402,72,"Varied",1,32,37.18342972,45.949543,78.2294429,79.79075041
609,19,"Varied",1,24,15.26148,17.988763,91.33201091,94.85076976
1225,63,"Fixed",1,30,47.72406006,54.94458962,81.07252961,86.5506652
1071,61,"Fixed",2,16,43.75958252,51.65722275,81.44741503,86.71502142
95,5,"Fixed",2,24,17.82449722,26.796724,73.05759495,86.71502142
698,24,"Varied",1,2,30.75132942,27.14801725,119.0120399,121.5746213
524,12,"Fixed",2,4,20.942142,24.83142853,84.99387184,92.86918546
1041,59,"Fixed",1,30,14.98735905,22.89335251,78.2820451,81.95116885
1052,59,"Varied",1,10,20.387772,25.67621231,85.28064553,81.37311272
698,21,"Varied",1,4,23.166144,24.83142853,88.16367647,94.91029113
804,53,"Varied",1,34,23.36099052,17.96811,113.9582071,116.019833
1465,71,"Varied",1,14,32.955666,34.23146947,96.01030043,86.71502142
1404,70,"Fixed",1,30,28.17503929,30.86615181,89.56374727,84.96332945
879,58,"Fixed",1,2,15.33322239,16.55519708,87.34604761,94.85076976
1086,59,"Fixed",1,20,21.030189,34.047014,64.04875925,72.82909433
1552,72,"Varied",2,14,34.377462,34.047014,97.92439898,89.83763182
619,14,"Varied",1,30,35.786214,39.28418,92.23468885,85.12907862
294,6,"Varied",2,18,18.176814,26.45282428,75.71516568,85.12907862
706,18,"Varied",1,18,36.78886032,29.89121183,117.3020936,121.5746213
1521,72,"Varied",2,18,28.302219,26.27537282,103.4141472,111.9233709
1005,58,"Fixed",2,18,25.59061813,28.58375168,89.81285012,89.43758732
363,7,"Fixed",1,2,28.99142647,29.89121183,92.35835902,84.71422112
1528,72,"Varied",1,30,20.44869423,16.55519708,103.1674196,103.7139783
17,4,"Fixed",2,28,21.242154,24.83142789,88.4219964,93.06941355
196,5,"Varied",1,32,32.42354965,34.73617172,90.85636929,96.14932909
1149,63,"Varied",1,36,22.87247658,28.63756688,79.06799189,88.29403831
1220,61,"Fixed",1,34,31.475172,46.85350291,66.26119418,76.7244692
530,12,"Fixed",2,22,22.820478,24.83142789,90.70401029,88.0364862
540,9,"Varied",1,24,27.131316,27.71795019,96.04773189,107.4699378
858,55,"Fixed",2,6,37.755858,43.83264796,82.96409417,72.82909433
1268,65,"Fixed",1,28,22.057404,22.89335251,105.9903953,106.2033918
1373,65,"Varied",1,20,19.148592,25.687984,82.74443358,81.95116885
1265,71,"Varied",2,34,28.07076645,30.89036624,95.46837922,86.71502142
1055,60,"Fixed",1,18,36.823212,40.44618225,90.19873107,84.39983331
83,4,"Varied",1,40,36.35045242,32.30873045,111.1404553,111.9233709
1459,71,"Varied",2,40,35.83839,47.249716,72.66148102,73.72932027
102,7,"Fixed",1,40,14.11680222,16.11586253,82.19268236,89.0990351
1594,72,"Fixed",1,8,39.810288,48.93699392,78.55706838,76.7244692
82,5,"Varied",2,38,27.28789139,30.89036624,89.07441016,90.3243744
208,8,"Fixed",1,28,41.62389755,46.85350291,89.39863626,88.54136496
1362,65,"Varied",1,22,22.34638405,26.76806195,83.13288075,82.16986079
524,9,"Varied",2,26,15.773457,20.5638663,81.6895674,86.12891449
535,11,"Varied",1,28,43.33369827,54.94458962,81.02557925,82.16986079
444,16,"Fixed",2,6,47.02362,54.94458962,81.51489057,87.99787063
1374,70,"Fixed",1,32,38.362404,45.09568786,85.00207632,84.40930178
1096,60,"Varied",2,2,22.820478,32.70329857,75.8033886,76.38180235
1327,65,"Fixed",2,18,31.912146,42.546267,79.11306703,84.71422112
18,4,"Fixed",2,4,33.894834,40.72620137,83.68844038,84.52606078
941,24,"Varied",1,38,33.75756836,40.65104548,80.90112508,83.35488399
458,12,"Fixed",1,16,52.407531,51.65722275,114.0431446,116.019833
1008,58,"Fixed",1,20,19.57813835,25.49014918,82.7543582,81.62464998
751,50,"Fixed",1,14,12.91430569,16.48212814,83.10448029,89.83763182
827,50,"Fixed",2,36,26.60976,27.21630605,90.06303663,87.99787063
795,52,"Fixed",2,12,43.17086029,47.249716,86.09700615,88.54136496
1028,61,"Varied",2,40,32.205636,45.949543,72.14627775,86.71502142
683,25,"Varied",2,2,30.39433861,25.67621231,127.5102762,116.019833
1454,71,"Fixed",1,26,15.51345062,18.38116964,84.06183859,90.3256497
625,14,"Fixed",1,34,25.72214127,26.796724,87.25212178,91.70225833
1248,65,"Varied",2,30,14.98735905,16.55519708,91.73759235,90.91947836
304,9,"Varied",1,6,25.02694893,24.83142853,90.69190427,84.40930178
744,16,"Varied",2,16,47.02362,56.34573237,77.18188081,81.62464998
231,5,"Varied",2,40,32.67720413,36.464502,88.75540943,107.4699378
339,4,"Fixed",2,24,25.67203712,31.658875,84.34721887,101.029673
1190,59,"Fixed",2,40,21.50087929,32.46112824,74.9164534,84.40930178
1242,70,"Varied",1,8,13.83496666,16.11586253,86.79636688,84.11297112
13,4,"Fixed",1,26,20.6303215,27.04780897,85.86859658,102.614751
798,51,"Fixed",2,34,35.49868393,43.83264796,81.39412088,88.29403831
146,5,"Varied",1,10,20.76810837,16.55519708,107.3516879,88.54136496
1575,73,"Varied",1,20,21.05620575,20.5638663,92.815177,88.54136496
610,19,"Fixed",1,34,27.23778725,45.8714002,35.69098712,72.82909433
698,24,"Varied",1,38,30.71375275,32.53608386,92.59203024,106.2033918
956,56,"Varied",1,18,33.0561142,32.30873045,98.67312332,93.06941355
1520,73,"Varied",2,36,13.422276,19.00402959,79.40863551,87.99787063
392,10,"Varied",1,34,15.50718784,20.53011386,82.4725881,94.91029113
954,52,"Varied",1,40,14.05490971,17.988763,84.06923535,84.40930178
1415,71,"Varied",2,20,14.57400131,18.38116964,89.33413888,89.0990351
1172,63,"Varied",1,34,47.144277,56.34573237,83.16613881,78.87477314
396,8,"Varied",2,24,28.66888237,35.46110534,78.49636479,84.2228902
1517,73,"Fixed",2,18,27.483708,42.546267,57.83594221,68.79695221
134,6,"Fixed",2,14,16.35895538,16.55519708,94.7360346,92.49493881
433,9,"Varied",2,32,20.3171711,25.67621231,80.448787,86.5506652
1041,55,"Varied",2,30,36.43813324,45.8714002,74.14706257,84.2228902
789,53,"Fixed",1,14,14.21074677,16.55519708,89.60550069,84.11297112
49,4,"Fixed",2,4,23.71171761,27.55928739,84.12807103,86.5506652
504,10,"Varied",2,12,17.755605,20.70965322,88.97177777,89.0990351
342,9,"Varied",1,12,32.955666,43.74079132,77.894068,86.71502142
1043,59,"Fixed",2,8,33.275244,43.96104177,73.93829401,77.67528697
851,50,"Fixed",1,30,24.144444,26.2983373,91.1938734,84.52606078
40,3,"Fixed",1,36,45.68232346,50.72195053,90.81506798,86.12891449
435,11,"Varied",1,4,19.04578209,17.96811,93.35479421,104.1968779
1105,56,"Varied",1,12,13.09593296,17.988763,79.04326578,78.87477314
117,6,"Fixed",2,6,32.67720413,27.21630605,122.9983685,102.7201656
656,16,"Varied",2,12,16.59695053,18.10942014,86.16716936,88.10745431
1340,70,"Fixed",2,26,18.50090218,24.42152468,80.11204396,82.16986079
1308,65,"Fixed",2,6,25.00815964,27.04780897,93.12466818,87.76181066
843,53,"Varied",2,14,13.82664,18.38116964,85.97668591,89.83763182
121,5,"Fixed",1,38,22.050882,26.45282428,81.74184773,84.71422112
505,9,"Fixed",2,28,31.100157,30.09789022,99.88618499,95.91078598
1591,72,"Fixed",1,16,39.97986,49.93678,80.54313226,74.10977839
765,52,"Varied",1,40,16.833282,24.42152468,72.00604802,84.11297112
553,24,"Fixed",1,18,22.168278,30.09789022,78.12125555,79.11590964
1002,54,"Fixed",2,4,30.05613708,26.45282428,111.9402985,107.4699378
978,58,"Varied",1,24,31.03942871,32.72626368,88.61726689,84.71422112
927,58,"Varied",2,20,26.70543289,45.09568786,46.03893855,57.52282114
43,4,"Fixed",2,32,24.535764,28.63756688,84.06493012,84.52606078
30,5,"Fixed",2,32,29.091381,26.2983373,99.84556154,102.7201656
1258,65,"Fixed",2,4,33.05924606,30.09789022,110.0549882,102.614751
95,4,"Fixed",2,18,25.32130814,28.58375168,88.54951019,93.06941355
605,19,"Varied",1,18,55.547874,53.64562352,135.4269154,104.1968779
144,7,"Fixed",1,36,45.43180084,46.85350291,105.1965751,102.614751
1433,71,"Fixed",1,8,33.894834,43.83264796,76.91059549,73.72932027
242,7,"Varied",1,16,28.04571342,28.58375168,96.16885996,91.70225833
711,24,"Varied",1,22,32.385973,34.73617172,91.45283089,91.81754314
638,24,"Varied",2,16,45.738786,51.65722275,88.01852401,88.0364862
846,50,"Fixed",2,36,13.95708,20.5638663,79.28502872,90.78519349
296,5,"Fixed",2,8,47.34972,47.93909073,97.88561107,103.7139783
1478,70,"Fixed",1,14,29.08811951,26.76806195,103.5459565,96.14932909
1432,73,"Fixed",2,20,20.73052979,18.10942014,103.6662586,92.49493881
1394,73,"Varied",1,2,37.12393188,32.30873045,123.8685117,95.91078598
1495,73,"Fixed",2,24,17.22951317,26.796724,80.88313756,88.70503597
73,4,"Fixed",2,18,29.05551,32.53608386,84.26403052,88.60757697
373,10,"Fixed",1,12,13.846206,19.00402959,77.60691731,82.52759993
1061,59,"Fixed",1,34,38.9057579,47.249716,79.37108802,84.39983331
775,18,"Varied",2,24,47.80547714,50.72195053,99.00377598,104.1968779
438,8,"Fixed",1,28,42.46940231,49.93678,82.31707451,86.71502142
233,5,"Varied",1,2,50.030262,50.12487666,106.3586556,90.78519349
1172,64,"Fixed",2,10,19.61571693,27.14801725,83.57684286,90.78519349
227,7,"Varied",2,28,17.071335,17.96811,91.74796245,88.0364862
282,9,"Fixed",1,38,22.031316,26.796724,79.53554468,86.12891449
827,21,"Varied",1,2,29.81501198,28.63756688,103.3329868,104.1968779
1513,71,"Varied",2,38,28.064166,40.44618225,69.92116591,80.37301348
1585,70,"Fixed",2,10,22.774824,26.76806195,88.9230311,76.7244692
1177,65,"Varied",2,30,18.33806419,26.796724,82.82264292,80.57963778
