"...1","sub_num","condition","session","repetition","peak_force","peak_force_pretest","peak_force_percent","mean_peak"
242,8,"Fixed",2,22,17.876802,18.10942014,103.9639857,104.1968779
1507,72,"Varied",2,4,22.02070808,32.30873045,66.91651625,75.75244635
316,9,"Fixed",1,18,24.777078,25.687984,98.25660122,90.96024107
124,5,"Fixed",1,24,21.959574,24.83142789,87.43652415,94.91029113
110,4,"Varied",2,38,44.636568,54.94458962,81.84461894,82.16986079
1348,64,"Varied",2,38,44.52993011,50.72195053,85.81659547,86.5506652
1009,56,"Fixed",1,40,24.16265488,30.86615181,78.01826427,80.37301348
209,7,"Varied",1,40,32.326293,32.37629445,99.84556154,95.64948962
1195,60,"Varied",2,20,31.09579468,40.72620137,74.16957264,84.2228902
989,55,"Varied",1,6,26.57390976,27.21630605,95.42065078,81.37311272
1409,70,"Fixed",1,18,22.34638405,32.70329857,63.01660322,80.57963778
434,12,"Varied",1,2,40.879896,36.464502,101.3301112,90.3256497
338,10,"Fixed",2,10,22.996572,25.687984,87.87237644,88.70503597
103,4,"Varied",1,22,44.799618,54.94458962,81.02557925,82.16986079
900,53,"Varied",1,12,17.8808651,16.48212814,107.8784041,111.9233709
383,11,"Varied",1,8,16.27239037,18.38116964,89.28031905,85.12907862
49,3,"Fixed",2,36,35.786214,39.69615173,90.99612618,88.60757697
1392,65,"Varied",1,28,27.2691021,24.42152468,118.382821,116.019833
985,55,"Varied",1,38,21.97686768,26.76806195,82.35844358,88.0364862
252,8,"Varied",1,32,16.070208,20.5638663,84.53256816,85.25848274
665,21,"Fixed",1,14,15.411486,14.14185397,102.922941,96.14932909
1023,56,"Varied",2,6,28.74716949,30.51542346,89.70578121,86.12891449
973,55,"Fixed",2,30,20.83073807,22.89335251,97.93908211,103.7139783
502,15,"Varied",2,22,28.966375,22.8495121,118.739148,123.3584165
280,9,"Varied",1,4,29.66205597,34.73617172,99.02242985,94.91029113
1440,71,"Fixed",2,10,35.20119095,43.96104177,80.03086857,82.52759993
539,16,"Fixed",1,36,40.475532,48.93699392,85.66301647,95.64948962
871,52,"Varied",2,38,21.43198586,25.67621231,83.56777324,90.91947836
1591,74,"Varied",2,28,32.007061,28.63756688,121.7605231,102.7201656
226,7,"Varied",1,8,35.032923,34.73617172,95.91719686,89.83763182
1542,73,"Varied",1,16,41.5925827,49.0100619,83.88767958,82.52759993
1073,57,"Fixed",1,32,16.08338356,16.55519708,91.36191425,111.9233709
586,18,"Fixed",1,34,29.551182,31.658875,94.23862661,83.60241488
1090,58,"Varied",1,24,31.81604004,47.52990723,66.70231443,68.79695221
266,8,"Varied",1,10,15.541926,20.5638663,85.8076225,85.25848274
16,1,"Fixed",1,40,51.354228,40.44618225,125.7679617,121.5746213
1316,63,"Varied",1,38,24.06870842,30.09789022,79.17484126,81.95116885
265,8,"Varied",1,40,18.313776,20.5638663,87.75768981,94.85076976
1568,74,"Fixed",1,12,29.01021576,27.04780897,112.9554643,106.2033918
1085,58,"Fixed",1,28,39.66357803,51.65722275,74.54448252,77.44301849
562,18,"Fixed",2,18,31.605612,34.047014,91.45009897,94.91029113
851,52,"Varied",1,22,19.44661522,24.59480095,79.06799189,80.57963778
687,24,"Varied",1,2,26.322792,27.55928739,96.70288213,90.78519349
686,24,"Fixed",1,40,22.690038,27.14801725,85.46619646,84.40930178
546,16,"Fixed",1,40,40.155954,48.93699392,86.75979171,89.83763182
556,16,"Fixed",1,2,42.203862,49.93678,84.86539516,79.79075041
837,51,"Varied",1,34,24.72006035,27.55928739,89.69774871,94.85076976
1205,61,"Fixed",2,2,27.16889381,34.23146947,79.51454723,68.79695221
643,21,"Fixed",2,4,19.621437,20.53011386,100.9762047,91.70225833
1132,59,"Fixed",2,38,36.85149384,43.74079132,83.83473277,84.39983331
93,4,"Fixed",1,14,46.032276,56.34573237,81.69611799,84.71422112
1145,59,"Varied",1,8,39.73247147,45.949543,84.17991537,84.11297112
1476,71,"Varied",1,40,33.56654739,41.76377106,79.61348851,73.72932027
1508,72,"Varied",2,14,23.04784012,32.30873045,71.66580026,73.72932027
1291,63,"Fixed",2,18,26.65532875,29.89121183,88.69255052,88.0364862
979,55,"Fixed",1,20,20.83073807,27.14801725,75.79101087,76.7244692
163,6,"Fixed",1,8,24.972738,24.83142789,100.5690751,91.81754314
369,11,"Varied",1,30,14.596236,17.96811,78.30869463,79.11590964
933,54,"Fixed",1,22,20.32969856,27.14801725,78.87572917,76.7244692
484,15,"Fixed",1,10,25.99145,26.45282428,97.20256176,86.12891449
340,10,"Varied",2,10,25.820598,28.58375168,88.09704997,90.3256497
611,19,"Varied",1,8,41.855629,49.93678,83.88767958,84.39983331
1258,62,"Varied",2,2,37.0331192,45.09568786,80.95458435,77.44301849
258,8,"Varied",2,14,17.876802,18.10942014,103.9639857,102.614751
1573,74,"Fixed",1,38,30.33484077,27.04780897,110.1452714,90.43184777
256,8,"Varied",1,24,20.263854,25.49014918,81.6895674,87.99787063
400,12,"Varied",1,36,32.746962,31.658875,97.85126908,94.85076976
1072,57,"Fixed",1,34,15.12514496,16.55519708,96.65825476,102.614751
767,50,"Fixed",1,32,15.23161602,14.14185397,120.1505826,107.4699378
971,55,"Varied",2,14,23.69919205,22.89335251,100.6069447,90.3243744
582,18,"Varied",1,10,32.352381,49.93678,69.84360287,76.38180235
1005,56,"Varied",1,24,22.76600456,24.42152468,91.97519561,90.78519349
1561,74,"Fixed",1,20,24.59480095,27.04780897,91.72313626,94.91029113
845,52,"Varied",1,22,19.54055977,24.59480095,80.11204396,80.57963778
431,12,"Varied",2,6,35.538378,36.464502,92.82932124,86.00450688
96,4,"Fixed",1,12,47.688864,56.34573237,83.16613881,77.44301849
378,11,"Varied",1,26,13.507062,17.96811,63.23588726,75.75244635
381,11,"Varied",2,22,13.43532,18.38116964,74.5553539,79.11590964
1013,56,"Varied",1,38,22.76600456,24.42152468,92.85063122,97.06399015
1537,73,"Varied",1,8,39.68236923,40.65104548,85.97668591,87.76181066
1234,61,"Varied",1,28,25.39020157,24.42152468,110.906437,116.019833
278,8,"Fixed",2,40,17.583312,18.10942014,90.69190427,107.4699378
982,55,"Fixed",1,14,22.34638405,27.47995631,82.31707451,90.96024107
257,8,"Fixed",1,36,17.583312,20.5638663,84.37500115,85.25848274
842,52,"Varied",1,18,23.02905083,27.55928739,83.36927854,76.7244692
1209,61,"Varied",2,36,26.88705826,30.51542346,89.17446674,90.96024107
377,11,"Varied",2,28,13.285314,17.96811,73.48314752,79.11590964
1140,59,"Fixed",1,36,34.5968132,46.85350291,71.34009862,68.79695221
699,24,"Varied",2,12,19.285554,22.89335251,88.93853971,79.11590964
1570,74,"Fixed",1,40,24.5634861,27.04780897,90.81506798,88.0364862
1234,61,"Varied",1,24,26.21691895,24.42152468,107.3516879,116.019833
1019,56,"Fixed",2,28,33.53836441,39.28418,80.55986224,87.76181066
765,50,"Fixed",1,20,15.57608128,14.14185397,103.0115119,96.14932909
146,5,"Varied",1,30,20.263854,24.83142853,82.96409417,91.81754314
150,5,"Varied",2,6,23.41398,26.94890404,85.19686317,87.99787063
1133,59,"Fixed",2,6,35.36089706,43.74079132,80.99964509,84.2228902
74,3,"Varied",2,4,40.547274,45.8714002,88.95047626,79.95284326
943,54,"Varied",2,12,23.12925911,22.89335251,91.97519561,90.96024107
1564,74,"Fixed",1,2,20.76810837,27.04780897,76.2735404,78.87477314
1509,72,"Varied",2,8,23.04784012,32.30873045,74.03075754,75.75244635
994,55,"Varied",1,24,21.97686768,26.76806195,82.10107896,84.40930178
1436,70,"Varied",2,38,33.54149628,46.85350291,73.70004268,71.30196516
1162,60,"Fixed",1,40,29.57388687,47.52990723,61.07472139,71.30196516
1367,65,"Fixed",2,24,29.27326202,32.72626368,88.88674879,89.0990351
554,16,"Varied",1,18,38.395014,49.93678,75.6203744,77.44301849
883,53,"Varied",2,40,17.87460136,26.796724,67.91448085,80.37301348
1188,60,"Fixed",2,2,36.35045242,43.74079132,83.97766304,83.35488399
1396,65,"Varied",1,32,27.2691021,24.42152468,119.3537381,116.019833
379,11,"Varied",2,12,14.987556,18.38116964,76.92489868,78.87477314
701,24,"Fixed",2,40,22.774824,27.21630605,84.09936886,85.25848274
1387,65,"Varied",1,16,25.56556511,27.71795019,91.73759235,90.78519349
1500,72,"Varied",2,18,27.5822525,35.46110534,80.16602129,84.2228902
1068,57,"Varied",1,20,18.38816833,16.55519708,111.4528494,102.614751
897,53,"Fixed",2,10,18.64495087,18.10942014,114.690405,102.614751
1446,71,"Fixed",2,14,36.85462189,43.96104177,83.13012089,87.76181066
435,12,"Varied",1,4,36.16449,36.464502,97.4602039,95.91078598
94,4,"Fixed",2,4,53.87172,56.34573237,90.05324425,76.38180235
578,18,"Varied",1,8,30.565353,31.658875,96.51106483,83.60241488
994,55,"Fixed",1,40,22.07707405,27.47995631,80.69620455,84.2228902
1222,61,"Varied",1,26,26.21691895,24.42152468,112.8186365,116.019833
1061,57,"Varied",1,4,17.72429085,16.55519708,107.1184332,107.4699378
640,21,"Varied",2,10,22.282413,22.8495121,90.11489905,90.91947836
1470,71,"Varied",1,40,33.53210068,41.76377106,81.61266811,87.76181066
732,25,"Fixed",2,18,39.97986,47.249716,84.98665685,93.06941355
1396,65,"Varied",1,38,26.44864845,27.71795019,94.629196,91.70225833
862,52,"Fixed",2,10,19.47166634,26.45282428,73.35250406,80.57963778
987,55,"Varied",1,22,22.7096386,26.76806195,85.0491328,86.71502142
951,54,"Fixed",2,28,19.32761765,22.89335251,87.02353054,91.70225833
1270,62,"Varied",2,24,35.28574371,45.09568786,80.0101831,79.79075041
1240,62,"Fixed",1,26,36.43813324,43.83264796,83.78738755,84.96332945
537,16,"Fixed",2,6,48.217146,49.93678,97.06070643,76.38180235
1332,64,"Fixed",1,20,42.51324463,50.12487666,84.51458424,84.39983331
1412,70,"Fixed",1,36,26.88079643,35.46110534,75.06571596,84.2228902
533,16,"Varied",2,22,29.830669,22.8495121,135.6642216,107.4699378
1562,74,"Fixed",1,24,19.30882835,27.04780897,70.64951479,90.43184777
1347,64,"Varied",2,26,43.22722626,50.72195053,85.33503102,86.5506652
697,24,"Varied",1,32,20.452992,27.21630605,74.72315957,90.91947836
1585,74,"Varied",2,6,29.75238228,28.63756688,105.1965751,121.5746213
1284,63,"Fixed",2,4,26.28581047,29.89121183,87.14711998,84.2228902
715,24,"Varied",2,26,23.02266,26.796724,85.19686317,84.40930178
282,9,"Varied",2,30,30.70557594,34.73617172,87.90837471,91.57949605
7,1,"Fixed",1,10,41.665797,39.69615173,103.0154014,106.2033918
869,52,"Fixed",2,14,19.47166634,20.53011386,95.08846671,91.70225833
348,10,"Varied",1,32,27.998946,28.58375168,96.83602177,95.64948962
1245,62,"Fixed",1,34,36.43813324,43.83264796,83.13288075,84.96332945
248,8,"Fixed",1,32,17.857236,20.5638663,89.01769672,91.81754314
1331,64,"Fixed",1,32,42.25019836,50.12487666,82.6780532,84.96332945
719,25,"Fixed",2,8,48.217146,47.249716,102.0474832,92.49493881
1054,57,"Varied",2,32,15.62618542,20.70965322,76.0584673,90.43184777
925,54,"Fixed",1,16,21.87039566,27.21630605,79.53510649,80.37301348
196,6,"Varied",1,38,23.961828,25.49014918,92.59478673,102.7201656
764,50,"Varied",1,12,12.7076273,16.11586253,87.25212178,101.029673
387,11,"Varied",2,22,13.507062,18.38116964,66.04838945,78.87477314
1496,72,"Fixed",1,38,23.71171761,32.70329857,70.17316897,73.72932027
551,16,"Varied",1,22,34.592688,49.93678,67.87548977,76.38180235
1014,56,"Fixed",1,28,23.14178467,30.86615181,75.47339782,80.37301348
689,24,"Fixed",1,30,20.93562,31.658875,62.29811628,80.57963778
1127,59,"Fixed",2,12,36.36297989,43.74079132,84.24971914,84.2228902
518,16,"Fixed",2,20,39.97986,42.546267,93.49275696,102.7201656
1520,73,"Fixed",2,4,37.17090607,40.65104548,88.53023206,90.43184777
1584,74,"Varied",2,14,30.97992897,28.63756688,105.9267391,106.2033918
893,53,"Fixed",2,32,17.34851074,20.53011386,84.31970851,91.70225833
1518,73,"Fixed",2,18,39.43811035,40.65104548,96.10957388,97.06399015
813,51,"Fixed",2,38,27.23778725,32.46112824,85.59401317,89.43758732
1045,57,"Fixed",2,2,18.28796005,19.00402959,96.56157216,85.12907862
132,5,"Fixed",2,32,22.768302,24.83142789,92.58448412,93.4340905
974,55,"Fixed",2,2,26.71169472,27.55928739,96.0985184,88.54136496
11,1,"Fixed",1,18,49.459587,40.44618225,127.5094759,121.5746213
1511,72,"Varied",2,32,23.04784012,32.30873045,71.56887646,73.72932027
1000,56,"Fixed",1,14,24.2941761,30.86615181,80.1553734,83.35488399
1435,70,"Varied",2,30,32.20747757,46.85350291,70.3507106,71.30196516
1316,63,"Varied",1,4,23.81818962,30.09789022,80.1553734,86.71502142
648,21,"Varied",2,24,16.660449,20.70965322,80.3830682,81.62464998
1165,60,"Fixed",1,2,37.97256851,46.85350291,83.6303314,77.44301849
685,24,"Fixed",1,40,21.985662,27.14801725,78.67586071,76.7244692
930,54,"Fixed",1,26,20.76810837,27.14801725,76.91059549,76.7244692
689,24,"Fixed",1,18,21.594342,27.14801725,80.69620455,81.62464998
762,50,"Varied",1,8,12.7076273,16.11586253,87.090244,101.029673
667,21,"Varied",1,14,14.211438,16.11586253,88.18291899,96.14932909
1402,70,"Fixed",1,14,25.59061813,35.46110534,72.16531431,79.79075041
609,19,"Varied",1,12,39.012227,49.93678,75.6203744,77.44301849
1225,61,"Varied",1,10,29.44862556,24.42152468,121.1786181,116.019833
1071,57,"Fixed",1,14,17.06667519,16.55519708,106.6369856,107.4699378
95,4,"Fixed",1,6,49.612854,56.34573237,90.296159,87.90751323
698,24,"Varied",2,6,26.159742,27.21630605,94.00669409,73.72932027
524,16,"Fixed",2,2,46.201848,42.546267,110.2015789,90.96024107
1041,57,"Varied",2,2,17.29214287,20.70965322,89.54190982,86.12891449
1052,57,"Fixed",2,10,16.67210579,19.00402959,85.42238845,86.71502142
698,24,"Varied",2,8,24.535764,26.796724,91.64717002,91.57949605
804,51,"Varied",2,10,28.85364151,32.46112824,89.44883628,86.71502142
1465,71,"Varied",1,8,39.59155273,41.76377106,86.63016641,90.43184777
1404,70,"Fixed",1,16,24.9580555,35.46110534,78.35148391,83.35488399
879,53,"Varied",2,18,22.33385849,25.67621231,87.32622882,84.40930178
1086,58,"Varied",1,22,42.41930008,51.65722275,82.26236559,86.5506652
1552,73,"Varied",1,32,37.39637375,49.0100619,77.46772327,77.67528697
619,19,"Varied",2,34,43.42764282,47.93909073,89.02146862,86.00450688
294,9,"Varied",1,34,28.357656,34.73617172,80.22809232,86.00450688
706,24,"Fixed",2,2,26.322792,27.55928739,97.79328249,88.54136496
1521,73,"Fixed",2,2,39.43811035,40.65104548,91.166966,90.43184777
1005,56,"Fixed",1,4,27.21273422,30.86615181,89.7311354,80.37301348
363,11,"Varied",2,16,15.541926,17.96811,80.21531173,78.87477314
1528,73,"Fixed",2,14,40.12077713,40.65104548,98.69556036,97.06399015
17,1,"Fixed",1,20,51.572715,40.44618225,121.8173045,121.5746213
196,6,"Varied",1,32,22.090014,25.49014918,85.56077034,87.99787063
1149,59,"Fixed",1,8,41.37337875,46.85350291,88.05469427,77.44301849
1220,61,"Varied",1,14,27.16889381,24.42152468,126.6331634,116.019833
530,16,"Fixed",2,14,47.02362,42.546267,118.4333563,90.43184777
540,16,"Varied",1,34,35.551422,49.93678,72.2948745,77.67528697
858,52,"Fixed",2,34,20.3171711,22.89335251,87.54331313,85.12907862
1268,62,"Varied",2,36,36.13124847,45.09568786,78.49636479,79.79075041
1373,65,"Fixed",2,40,26.25449562,32.30873045,84.36906122,87.76181066
1265,62,"Varied",2,10,38.49239731,45.09568786,86.98208631,79.79075041
1055,57,"Fixed",2,26,17.6115551,19.00402959,85.42238845,85.12907862
83,4,"Fixed",2,2,53.87172,56.34573237,90.296159,84.11297112
1459,71,"Varied",1,6,40.92870331,41.76377106,99.74321915,75.75244635
102,4,"Varied",2,4,50.499846,54.94458962,90.296159,87.90751323
1594,74,"Varied",2,32,31.27429008,28.63756688,107.6981998,121.5746213
82,4,"Fixed",2,8,49.612854,56.34573237,97.55382295,92.86918546
208,7,"Fixed",2,32,31.315383,32.37629445,96.0584203,94.91029113
1362,65,"Fixed",2,4,34.7659111,35.46110534,89.3590826,89.0990351
524,16,"Fixed",2,34,40.30596,42.546267,93.96796198,102.7201656
535,16,"Fixed",2,6,50.388972,48.93699392,106.643968,102.7201656
444,14,"Fixed",1,26,20.467484,25.49014918,80.54313226,86.12891449
1374,65,"Fixed",2,34,26.25449562,32.72626368,82.13829936,86.71502142
1096,58,"Varied",1,8,39.68862915,47.52990723,80.12883478,82.16986079
1327,64,"Fixed",1,38,39.51953125,50.72195053,81.12446513,84.96332945
18,1,"Fixed",1,38,51.572715,40.44618225,120.527294,121.5746213
941,54,"Fixed",2,40,21.26288414,22.89335251,92.93270439,90.96024107
458,14,"Varied",1,34,24.219021,26.27537282,90.02904455,90.78519349
1008,56,"Fixed",1,22,21.8578701,30.86615181,66.91651625,76.7244692
751,25,"Fixed",1,2,41.7408,47.249716,85.60641684,79.79075041
827,51,"Varied",1,10,24.31296539,27.55928739,88.08782306,84.71422112
795,50,"Varied",2,10,13.09593296,20.70965322,71.57894737,83.60241488
1028,56,"Varied",2,16,27.87034988,30.51542346,92.03321768,90.78519349
683,24,"Varied",1,32,22.057404,27.55928739,81.04481174,88.70503597
1454,71,"Fixed",2,36,33.53210068,43.96104177,76.55744558,82.52759993
625,19,"Varied",2,2,42.67608261,47.93909073,94.12968705,82.16986079
1248,62,"Fixed",1,14,39.96420288,43.83264796,95.18900724,93.06941355
304,9,"Fixed",2,40,27.483708,30.89036624,88.71841722,89.83763182
744,25,"Fixed",1,18,39.94725,47.249716,85.53878715,92.49493881
231,7,"Fixed",2,16,27.216306,32.37629445,83.28878638,84.11297112
339,10,"Varied",1,22,29.779452,28.58375168,104.1831469,90.43184777
1190,60,"Varied",2,14,32.41728973,40.72620137,80.76686531,81.95116885
1242,62,"Fixed",1,2,43.20217514,45.949543,97.78227662,84.71422112
13,1,"Fixed",1,22,51.856422,40.44618225,135.4269154,121.5746213
798,51,"Fixed",2,36,28.04571342,32.46112824,87.77896401,89.0990351
146,5,"Varied",1,20,25.0966568,26.94890404,92.58478014,94.91029113
1575,74,"Fixed",1,32,30.49454689,27.04780897,112.9554643,102.7201656
610,19,"Fixed",1,10,43.985049,48.93699392,88.4219964,84.96332945
698,24,"Fixed",2,20,20.942142,24.83142789,82.78584344,80.57963778
956,54,"Varied",2,14,21.77645111,22.89335251,92.8779834,80.97062644
1520,73,"Fixed",2,16,39.43811035,40.65104548,94.87469268,97.06399015
392,11,"Varied",1,18,13.911426,18.38116964,75.89592107,78.87477314
954,54,"Fixed",2,38,21.27541161,25.67621231,86.77989881,91.70225833
1415,70,"Fixed",1,36,29.33589172,35.46110534,85.91405402,87.76181066
1172,60,"Fixed",1,36,31.48410034,46.85350291,65.45916213,68.79695221
396,11,"Fixed",1,14,13.852728,18.38116964,83.41809957,88.70503597
1517,73,"Fixed",2,4,39.43811035,40.65104548,85.97668591,106.2033918
134,5,"Fixed",1,20,24.320538,24.83142789,95.49991286,90.3243744
433,12,"Varied",2,20,33.503514,34.047014,90.4310499,123.3584165
1041,57,"Varied",2,26,15.24414158,20.70965322,76.0584673,91.70225833
789,50,"Fixed",2,6,15.46334743,20.53011386,76.8539328,57.52282114
49,3,"Fixed",2,20,33.00132,39.69615173,83.30935252,82.16986079
504,15,"Varied",2,10,25.703352,17.988763,122.9983685,123.3584165
342,10,"Varied",1,38,27.97938,28.58375168,96.83602177,95.64948962
1043,57,"Fixed",2,26,13.57192135,19.00402959,71.57894737,85.12907862
851,52,"Varied",1,40,20.19817543,24.59480095,84.64476924,84.40930178
40,1,"Varied",2,28,51.086826,53.64562352,92.6041506,95.64948962
435,12,"Fixed",1,2,35.538378,39.28418,98.28277315,90.3256497
1105,58,"Fixed",2,14,31.72209549,51.65722275,69.31279591,77.67528697
117,4,"Varied",2,36,40.651626,54.94458962,75.46071812,82.16986079
656,21,"Fixed",2,36,19.627959,17.988763,109.0760771,107.4699378
1340,64,"Varied",2,10,43.33369827,50.72195053,85.43381675,84.39983331
1308,63,"Varied",1,10,24.51964569,30.09789022,80.50911949,81.95116885
843,52,"Fixed",1,22,18.63242531,24.59480095,76.09381908,81.62464998
121,5,"Fixed",2,30,24.535764,24.83142853,101.0418495,91.81754314
505,15,"Fixed",2,40,27.970558,22.8495121,126.6331634,123.3584165
1591,74,"Varied",2,28,30.75446129,28.63756688,110.2870992,106.2033918
765,50,"Fixed",1,10,13.76607418,14.14185397,92.38264048,101.029673
553,16,"Varied",1,20,34.755738,49.93678,67.87548977,76.38180235
1002,56,"Fixed",1,14,27.68872261,30.86615181,92.03321768,84.39983331
978,55,"Varied",1,38,22.54680061,26.76806195,83.78568116,91.70225833
927,54,"Varied",1,4,20.73052979,27.14801725,75.79101087,78.87477314
43,3,"Fixed",1,2,40.547274,39.69615173,102.3931785,88.60757697
30,1,"Varied",1,22,51.086826,53.64562352,93.72264632,92.86918546
1258,62,"Varied",2,12,38.84312439,45.09568786,84.18606791,79.95284326
95,4,"Fixed",2,24,46.019232,56.34573237,82.94854201,82.16986079
605,19,"Varied",1,38,41.855629,47.93909073,86.96052268,89.83763182
144,5,"Varied",1,6,24.80316544,25.49014918,100.5690751,85.25848274
1433,70,"Varied",2,36,33.81707001,46.85350291,72.04918793,71.30196516
242,8,"Varied",2,6,21.092148,20.5638663,99.14367125,88.60757697
711,24,"Varied",2,34,22.031316,26.796724,82.21645303,86.12891449
638,21,"Varied",2,10,22.125885,22.8495121,99.7720265,85.25848274
846,52,"Varied",1,28,19.70339775,24.59480095,80.16297164,81.62464998
296,9,"Fixed",1,16,28.40331078,32.53608386,86.59628311,89.83763182
1478,72,"Fixed",1,2,16.87878418,32.70329857,51.36986288,57.52282114
1432,70,"Varied",2,28,32.30768585,46.85350291,71.20503683,71.30196516
1394,65,"Varied",1,38,25.12089348,27.71795019,90.63041571,90.78519349
1495,72,"Fixed",1,38,18.91426086,32.30873045,60.91924816,73.72932027
73,3,"Varied",1,12,37.031916,45.8714002,79.29383852,79.95284326
373,11,"Varied",1,28,13.285314,17.96811,73.48314752,79.11590964
1061,57,"Varied",1,36,16.00196457,16.55519708,91.36191425,102.614751
775,50,"Fixed",1,30,15.23161602,14.14185397,104.8272814,101.029673
438,12,"Fixed",1,32,35.44707,39.28418,90.59767571,88.60757697
233,7,"Fixed",2,38,28.579404,32.37629445,88.01852401,90.3256497
1172,60,"Fixed",1,4,35.73667908,45.949543,78.36966791,73.72932027
227,7,"Fixed",1,8,33.311115,28.58375168,115.4401357,123.3584165
282,9,"Varied",2,38,28.55983734,34.73617172,81.3807434,88.29403831
827,51,"Fixed",1,12,24.31296539,27.21630605,87.58641443,84.39983331
1513,72,"Varied",2,40,18.0687542,32.70329857,57.95084401,73.72932027
1585,74,"Varied",2,16,29.75238228,28.63756688,105.1965751,106.2033918
1177,60,"Varied",1,26,31.09579468,46.85350291,65.14738534,68.79695221
