"...1","sub_num","condition","session","repetition","peak_force","peak_force_pretest","peak_force_percent","mean_peak"
211,19,"Fixed",1,26,38.877642,49.93678,92.59478673,106.2033918
932,59,"Fixed",2,16,20.77257,45.8714002,84.75481891,107.4699378
593,70,"Fixed",1,14,24.901688,51.65722275,94.08189776,88.60757697
555,63,"Fixed",2,2,31.59996605,39.28418,80.06230515,91.70225833
373,60,"Fixed",2,22,29.37347031,36.464502,76.88724423,90.96024107
844,19,"Fixed",1,4,19.87876129,17.96811,78.55119127,81.62464998
1167,18,"Varied",2,22,41.499486,30.09789022,112.8186365,84.96332945
544,55,"Varied",2,18,31.09579468,28.58375168,79.44996103,95.91078598
490,59,"Varied",1,24,19.52177048,27.71795019,110.1417205,77.44301849
905,71,"Varied",2,38,18.55100632,26.27537282,90.9308439,90.3256497
937,70,"Fixed",2,32,36.08114243,20.53011386,85.53878715,85.12907862
1047,71,"Fixed",1,18,31.48410034,26.76806195,103.1674196,94.85076976
923,6,"Varied",1,22,46.263807,31.658875,94.67000537,84.52606078
956,63,"Varied",1,10,22.690038,49.0100619,100.4871554,104.1968779
309,3,"Fixed",2,36,30.71375275,18.38116964,54.00515021,90.96024107
1159,73,"Varied",1,6,29.81188011,16.55519708,78.25771325,89.83763182
1248,72,"Varied",2,2,43.97878647,22.89335251,81.47265979,89.0990351
166,19,"Fixed",2,22,39.777678,49.0100619,77.09648152,90.96024107
217,71,"Fixed",1,22,34.43397522,34.73617172,89.27508128,86.00450688
1314,10,"Fixed",1,20,34.7753067,46.85350291,100.7730712,87.90751323
581,9,"Varied",1,12,19.513824,49.93678,88.09704997,88.10745431
72,19,"Fixed",1,34,25.00815964,22.8495121,86.76491117,78.87477314
588,61,"Fixed",2,14,18.80778885,56.34573237,109.7719079,84.39983331
141,54,"Varied",1,24,21.26288414,47.93909073,67.02589759,89.43758732
722,57,"Varied",2,16,44.648927,26.2983373,70.17316897,91.57949605
859,4,"Varied",1,22,22.42780304,34.23146947,91.45009897,79.11590964
153,5,"Fixed",1,6,27.41941452,50.72195053,90.10124879,85.25848274
294,71,"Fixed",1,18,18.378996,26.796724,81.0097476,71.30196516
277,70,"Fixed",1,4,23.95597458,43.83264796,107.6755644,96.14932909
1487,3,"Fixed",1,8,26.423597,47.93909073,86.16716936,89.0990351
41,52,"Varied",2,2,31.03942871,24.83142853,90.70362765,68.79695221
431,74,"Fixed",1,24,39.093647,20.70965322,98.81069537,84.96332945
90,11,"Fixed",1,32,20.452992,18.10942014,92.82932124,84.96332945
316,63,"Fixed",2,12,31.983888,20.5638663,93.92065453,78.87477314
1247,74,"Varied",1,12,23.12049,40.65104548,78.2820451,88.60757697
528,12,"Varied",2,24,19.20862007,42.546267,89.42400473,86.71502142
1140,74,"Varied",1,12,33.30036926,18.10942014,72.66148102,84.39983331
774,16,"Varied",1,14,23.80566216,27.55928739,68.74081034,88.54136496
747,8,"Varied",2,24,26.88079643,26.45282428,93.44858279,68.79695221
456,52,"Varied",1,38,49.270449,40.44618225,79.78624841,77.67528697
598,64,"Fixed",2,18,29.04779434,50.12487666,85.77228579,107.4699378
1063,6,"Varied",1,32,16.037598,47.52990723,89.87903286,84.96332945
1183,56,"Varied",1,12,19.194246,42.546267,95.65987613,90.96024107
752,57,"Varied",2,32,45.940968,25.67621231,87.54856973,90.43184777
1233,25,"Fixed",1,2,47.02362,32.70329857,89.27508128,94.91029113
374,61,"Varied",2,20,27.23152351,25.687984,88.93853971,89.43758732
34,11,"Varied",1,24,25.59061813,17.988763,122.9983685,78.87477314
516,51,"Varied",1,24,32.34213257,31.658875,141.7359498,81.95116885
13,19,"Fixed",2,24,19.44661522,24.83142789,76.88724423,86.5506652
69,63,"Varied",1,32,14.57400131,43.3147761,116.5605117,91.81754314
755,53,"Fixed",2,24,16.39027023,48.93699392,91.34597938,79.79075041
409,18,"Varied",2,36,35.551422,27.71795019,110.9243689,78.87477314
1332,9,"Varied",2,28,25.09584045,26.94890404,97.14523008,92.49493881
1302,65,"Varied",2,20,35.551422,24.42152468,85.5296283,101.029673
1113,64,"Varied",2,40,22.34638405,18.10942014,97.06070643,94.85076976
928,24,"Varied",1,34,36.91412354,40.72620137,68.95468609,87.99787063
1006,53,"Varied",2,22,30.2252388,32.70329857,78.55706838,73.72932027
537,6,"Fixed",1,10,23.83697891,24.42152468,75.06571596,90.3243744
983,10,"Varied",2,38,35.590554,26.27537282,78.35148391,76.7244692
291,57,"Fixed",1,34,20.1919117,24.83142789,100.6292383,57.52282114
1448,54,"Fixed",2,20,15.548448,51.65722275,87.7676951,88.60757697
1310,70,"Fixed",1,20,41.179908,56.34573237,89.79355988,86.12891449
671,25,"Varied",1,14,23.942262,24.42152468,92.58448412,90.78519349
121,64,"Varied",1,4,45.9015274,45.8714002,66.05613468,80.37301348
1134,16,"Fixed",2,34,45.836616,20.70965322,96.65825476,104.1968779
1182,62,"Varied",2,22,37.7596283,18.38116964,79.91522073,83.60241488
1088,52,"Fixed",1,8,14.035344,17.988763,103.2031479,73.72932027
1507,18,"Fixed",1,10,43.33369827,16.11586253,96.23201206,97.06399015
1501,24,"Varied",1,38,32.89327621,40.72620137,84.6139689,84.71422112
480,74,"Fixed",2,22,52.355355,41.76377106,70.17316897,89.0990351
67,9,"Fixed",2,10,38.362404,25.67621231,132.4328968,84.96332945
1014,18,"Fixed",2,22,27.09890938,39.69615173,79.12838099,79.79075041
1109,4,"Varied",1,14,44.52993011,36.464502,140.780459,91.57949605
165,54,"Varied",1,12,35.73667908,28.63756688,74.08634162,84.96332945
1075,56,"Fixed",1,24,34.24608231,46.85350291,74.60016408,68.79695221
1098,56,"Varied",2,8,18.22533035,28.63756688,88.88796183,93.4340905
1202,53,"Fixed",1,4,19.92260361,49.93678,90.76298668,73.72932027
1386,74,"Varied",2,24,47.180148,32.30873045,87.33860873,86.00450688
236,14,"Fixed",2,24,14.24832535,19.00402959,71.20503683,84.11297112
610,7,"Varied",2,28,22.64074516,30.89036624,116.4093171,121.5746213
330,15,"Fixed",1,24,26.88705826,28.58375168,97.4602039,76.38180235
726,14,"Fixed",2,14,36.85775375,49.93678,90.42433418,101.029673
127,61,"Fixed",1,34,17.35477257,26.76806195,89.25569092,94.91029113
212,60,"Varied",1,22,17.31093216,22.8495121,102.9350292,84.40930178
686,10,"Fixed",1,2,22.39022446,24.59480095,80.11995913,106.2033918
814,60,"Fixed",1,30,27.7075119,48.93699392,116.0655697,84.52606078
1334,63,"Fixed",2,40,19.20862007,24.83142853,79.36696005,102.614751
931,3,"Varied",2,8,14.13969612,39.69615173,106.643968,91.57949605
878,4,"Varied",2,32,39.28466797,45.949543,74.72315957,79.79075041
243,59,"Fixed",2,40,33.311115,19.00402959,102.8091622,71.30196516
847,58,"Varied",1,30,20.1919117,34.23146947,85.89987274,86.12891449
1137,11,"Fixed",1,26,16.59695053,41.76377106,93.26065896,94.91029113
983,55,"Fixed",2,34,44.83055496,39.69615173,84.64476924,78.87477314
619,5,"Fixed",1,10,30.050115,27.21630605,51.76507894,84.2228902
477,19,"Fixed",1,34,18.483348,43.96104177,95.62929673,79.11590964
151,55,"Fixed",1,22,35.10098267,47.249716,102.9350292,104.1968779
666,4,"Varied",2,34,28.08955574,30.09789022,87.94030134,77.67528697
767,74,"Fixed",2,30,19.90381432,26.796724,77.08525419,86.00450688
160,57,"Fixed",2,26,30.08745193,20.53011386,99.52148707,84.11297112
1415,15,"Fixed",2,14,38.98091125,34.23146947,103.8180724,84.11297112
155,60,"Varied",2,40,24.43196297,31.658875,77.89607454,80.37301348
426,64,"Varied",1,26,17.18547,28.63756688,98.71026357,73.72932027
1029,73,"Fixed",1,14,27.30041695,25.49014918,102.9350292,85.25848274
326,71,"Varied",1,18,19.87876129,47.249716,84.32392332,89.83763182
1304,73,"Fixed",2,36,45.45834,56.34573237,84.88601633,85.25848274
789,57,"Varied",1,28,17.22951317,26.94890404,83.10448029,104.1968779
1591,25,"Varied",2,20,41.5925827,45.09568786,85.93418606,103.7139783
1262,54,"Varied",2,6,31.100157,28.58375168,88.08782306,90.3243744
1363,55,"Varied",2,40,24.803166,20.5638663,87.15755751,93.06941355
985,7,"Fixed",2,38,31.60309792,32.46112824,85.8076225,90.78519349
39,73,"Fixed",2,38,22.57185173,19.00402959,91.40255686,121.5746213
822,51,"Fixed",1,38,47.37959671,32.30873045,68.15714445,123.3584165
986,10,"Fixed",2,20,21.41319656,32.37629445,86.03501307,82.16986079
137,71,"Varied",2,32,29.17305374,16.48212814,74.60016408,84.96332945
455,21,"Varied",1,8,18.56353188,32.30873045,98.46114552,76.7244692
1584,52,"Fixed",2,2,48.921522,53.64562352,91.1248324,57.52282114
589,1,"Varied",2,14,12.861384,27.21630605,83.13638567,89.0990351
1107,51,"Fixed",2,10,19.20862007,54.94458962,95.79481037,90.3243744
39,60,"Fixed",1,22,25.12089348,29.89121183,111.9402985,90.78519349
196,61,"Fixed",1,16,51.403143,27.71795019,129.4444916,81.95116885
680,16,"Fixed",2,20,46.788828,36.464502,87.7676951,74.10977839
1310,61,"Varied",2,32,33.770916,26.45282428,74.14706257,85.25848274
500,25,"Fixed",1,34,36.7638092,25.687984,92.44620395,84.96332945
985,51,"Varied",1,26,23.37977982,45.09568786,86.58104833,84.40930178
344,57,"Fixed",2,28,19.214884,20.53011386,95.79481037,86.00450688
1334,59,"Fixed",1,8,30.48828316,39.69615173,98.69556036,68.79695221
459,74,"Fixed",2,32,38.395014,24.83142853,85.97668591,89.83763182
944,52,"Varied",2,20,25.18352318,40.65104548,97.92439898,86.00450688
1044,1,"Fixed",2,38,33.85464478,25.67621231,97.95406255,87.76181066
872,61,"Varied",2,10,28.99142647,43.83264796,87.33860873,85.25848274
195,74,"Varied",2,24,38.41098022,46.85350291,83.06252446,79.95284326
1188,3,"Fixed",1,8,28.17503929,32.30873045,96.45396073,80.57963778
1076,74,"Fixed",1,40,20.1919117,14.14185397,102.922941,74.10977839
876,63,"Fixed",1,2,20.37353897,28.58375168,79.36696005,83.60241488
534,14,"Varied",1,16,31.53387,50.12487666,81.47265979,111.9233709
177,65,"Fixed",1,22,44.16041183,40.44618225,89.88097854,111.9233709
554,18,"Fixed",1,18,30.48828316,27.21630605,85.09314389,80.97062644
827,6,"Varied",2,38,16.00196457,20.53011386,86.50746547,75.75244635
84,70,"Fixed",1,24,16.115862,46.85350291,83.75406302,84.11297112
1547,10,"Varied",2,6,30.888192,22.8495121,103.0512446,101.029673
633,56,"Fixed",2,28,23.041577,35.46110534,98.67312332,82.52759993
1416,1,"Varied",2,22,27.87661362,47.249716,75.47339782,81.62464998
1326,62,"Fixed",1,6,12.088527,43.83264796,99.02242985,89.0990351
597,57,"Fixed",1,20,19.33388138,36.464502,63.63454199,88.60757697
706,70,"Fixed",2,4,33.83272552,26.2983373,76.35521371,95.91078598
619,7,"Varied",2,10,40.90991592,27.14801725,88.65521904,80.37301348
1454,54,"Fixed",2,2,28.152213,18.10942014,80.16297164,75.75244635
710,15,"Varied",2,2,30.84214401,26.2983373,98.16622893,84.39983331
712,58,"Varied",2,22,42.777798,27.47995631,118.382821,87.99787063
1452,64,"Varied",2,32,24.56974983,49.0100619,79.13365259,77.67528697
672,53,"Fixed",2,12,41.53621674,30.86615181,109.2072179,89.43758732
1274,18,"Fixed",2,16,13.996212,22.8495121,72.16531431,107.4699378
1453,25,"Varied",2,30,35.26695251,26.45282428,89.08041538,102.7201656
1021,56,"Fixed",2,32,30.888192,39.28418,91.35253738,86.71502142
398,19,"Varied",2,30,39.71898,18.38116964,107.1184332,78.87477314
1013,62,"Fixed",2,12,40.24074,16.11586253,87.34604761,95.91078598
528,24,"Fixed",1,38,36.30034637,26.76806195,108.9292558,84.71422112
381,4,"Fixed",1,36,27.6448822,34.23146947,93.29364425,89.43758732
1569,53,"Fixed",1,28,23.59898376,43.96104177,70.79157146,104.1968779
40,18,"Varied",2,32,15.62618542,20.53011386,99.29642776,82.52759993
522,62,"Fixed",2,32,47.07897186,27.47995631,87.72931924,102.7201656
473,52,"Fixed",2,28,39.43811035,45.949543,107.4981879,91.70225833
200,8,"Fixed",2,30,36.23145676,18.10942014,123.8685117,94.85076976
1149,6,"Fixed",2,28,25.09584045,27.71795019,91.17451201,96.14932909
265,12,"Fixed",2,24,25.585806,43.96104177,126.6331634,77.67528697
775,56,"Fixed",2,32,47.144277,54.94458962,86.15057703,76.7244692
186,52,"Fixed",1,24,33.95172119,35.46110534,86.23873184,81.95116885
1276,52,"Varied",2,16,15.88296795,30.89036624,132.4328968,88.29403831
458,56,"Varied",1,32,14.12665176,25.49014918,70.0957771,82.16986079
1176,10,"Fixed",2,40,23.80566216,39.28418,87.51803991,84.40930178
831,51,"Fixed",2,28,19.2148838,30.51542346,86.55619442,88.0364862
1078,57,"Varied",1,14,36.51955414,22.8495121,46.03893855,73.72932027
919,11,"Fixed",1,8,16.99151993,27.71795019,99.57125011,80.97062644
1562,74,"Varied",2,40,44.18546677,36.464502,103.6662586,84.71422112
235,14,"Fixed",1,40,33.699174,22.89335251,73.44329587,97.06399015
1313,54,"Varied",2,6,43.580004,31.658875,89.36912009,88.10745431
185,15,"Fixed",2,4,34.80975342,34.047014,87.86222001,57.52282114
413,25,"Varied",2,18,37.76238,24.42152468,95.18932971,81.62464998
627,10,"Fixed",2,6,20.08776,28.58375168,78.20147932,94.85076976
522,50,"Varied",1,24,15.05625153,30.09789022,92.41638347,107.4699378
1333,58,"Varied",2,18,31.69704247,22.8495121,97.41726535,91.81754314
1078,58,"Varied",1,8,37.70639038,51.65722275,76.5302875,84.40930178
205,15,"Varied",1,30,42.497352,22.89335251,87.69230786,90.3243744
779,72,"Fixed",1,20,35.538378,26.796724,81.22984018,96.14932909
1561,70,"Fixed",1,14,24.972738,45.09568786,103.356558,82.16986079
564,73,"Fixed",1,12,19.672083,30.09789022,93.23867002,76.7244692
794,25,"Fixed",2,14,31.04569054,45.8714002,86.92709874,116.019833
1415,24,"Varied",2,16,31.59996605,24.42152468,105.1965751,90.78519349
409,10,"Fixed",2,4,39.73247147,41.76377106,71.57894737,90.96024107
1370,18,"Fixed",1,6,38.13540649,16.11586253,78.92146804,73.72932027
160,55,"Varied",2,40,51.403143,34.047014,88.1342889,91.57949605
468,1,"Fixed",1,4,18.80778885,40.65104548,98.45201126,90.43184777
1533,8,"Fixed",1,8,26.961948,14.14185397,89.15322433,84.71422112
920,56,"Fixed",2,20,27.679368,43.74079132,86.68794662,90.3256497
1081,52,"Varied",1,6,30.44444275,26.94890404,74.33756806,102.614751
457,24,"Fixed",1,40,31.931712,36.464502,88.39336455,73.72932027
617,8,"Fixed",2,24,30.536004,39.69615173,84.06183859,84.71422112
357,70,"Varied",2,10,35.44707,14.14185397,93.74340135,77.67528697
279,72,"Varied",1,22,36.42560959,24.83142789,127.0902225,123.3584165
270,25,"Varied",1,12,23.94344902,26.27537282,78.49636479,94.85076976
878,3,"Varied",1,2,40.155954,50.12487666,118.2597722,73.72932027
646,25,"Fixed",1,26,44.83055496,24.59480095,82.13829936,88.10745431
347,8,"Fixed",2,32,31.145811,19.00402959,103.1808078,86.12891449
1153,12,"Varied",1,12,44.636568,25.687984,97.06070643,87.76181066
218,61,"Fixed",1,40,22.050882,40.44618225,66.97381578,73.72932027
618,57,"Fixed",1,6,22.416114,43.83264796,66.04838945,84.11297112
698,61,"Varied",2,24,15.737586,46.85350291,75.89592107,95.64948962
337,65,"Varied",2,8,20.309508,16.55519708,99.7720265,84.52606078
797,64,"Fixed",2,22,48.217146,45.09568786,103.0115119,81.62464998
26,53,"Varied",1,22,46.74703217,17.96811,83.5717795,84.96332945
539,52,"Varied",2,32,54.550008,54.94458962,129.5734927,80.37301348
981,15,"Varied",2,18,30.525862,27.14801725,124.1585594,84.52606078
1543,16,"Fixed",1,38,20.6303215,50.12487666,68.78090847,91.57949605
956,19,"Varied",2,12,27.21273422,30.89036624,100.7528813,88.70503597
1577,18,"Fixed",1,14,41.179908,16.48212814,80.77404141,77.44301849
724,8,"Fixed",2,14,16.35895538,22.89335251,90.90042139,89.83763182
1414,6,"Varied",2,38,21.77645111,26.796724,75.69556301,82.16986079
1522,60,"Fixed",1,30,25.72840309,40.65104548,75.68302929,83.60241488
1246,5,"Fixed",1,12,41.0886,26.796724,108.3858725,86.12891449
671,9,"Varied",2,20,27.2691021,30.09789022,84.74838294,84.52606078
861,61,"Varied",1,4,21.405204,43.3147761,110.906437,87.90751323
657,53,"Varied",1,32,39.36295319,47.93909073,85.22139433,78.87477314
960,11,"Varied",2,38,21.548688,32.46112824,87.72991298,88.54136496
1445,16,"Fixed",2,28,16.39027023,26.27537282,84.31970851,93.4340905
1081,50,"Fixed",1,30,37.2397995,40.72620137,107.4981879,82.52759993
660,6,"Varied",1,22,23.29836082,49.0100619,102.7114495,104.1968779
163,59,"Fixed",2,26,23.753124,32.72626368,102.9947541,81.37311272
238,55,"Fixed",1,18,35.36089706,53.64562352,83.88767958,101.029673
578,52,"Varied",2,16,19.17730522,16.55519708,81.33586368,107.4699378
1540,12,"Fixed",2,20,24.80316544,51.65722275,67.44419113,84.2228902
330,73,"Varied",1,26,22.766005,16.11586253,103.9265363,81.62464998
1249,7,"Varied",1,16,36.85149384,40.72620137,102.7114495,73.72932027
1413,21,"Fixed",2,10,35.871,42.546267,84.31970851,101.029673
117,14,"Fixed",1,18,41.97462463,22.89335251,104.1200274,91.81754314
1561,5,"Varied",2,20,28.931592,45.09568786,99.23161866,77.67528697
648,64,"Varied",2,16,25.35888672,17.96811,101.6473498,86.71502142
1079,71,"Varied",2,28,19.92260361,43.83264796,100.9705638,57.52282114
1241,53,"Fixed",1,22,37.93185806,27.14801725,83.1348092,81.62464998
597,64,"Varied",1,22,39.97986,48.93699392,79.06799189,103.7139783
557,53,"Varied",2,24,24.698814,43.74079132,88.70979656,88.60757697
415,57,"Fixed",2,38,22.70337486,24.42152468,96.04773189,81.62464998
1158,11,"Varied",1,28,27.998946,32.72626368,95.91702451,84.96332945
957,21,"Fixed",1,18,29.14800262,34.047014,91.29068285,76.38180235
873,70,"Fixed",2,30,37.70639038,39.28418,101.6473498,87.76181066
688,18,"Varied",2,8,36.01224899,29.89121183,94.73822247,76.38180235
757,4,"Varied",1,36,13.741854,27.14801725,92.85063122,92.49493881
988,58,"Varied",2,24,31.60309792,27.14801725,65.80577109,88.10745431
447,63,"Fixed",2,28,25.12089348,26.94890404,92.70728747,84.40930178
1128,61,"Varied",2,10,29.77116966,24.83142853,107.7161217,91.57949605
821,10,"Varied",1,4,44.55498123,26.45282428,66.66221222,123.3584165
831,50,"Fixed",1,32,15.05625153,14.14185397,87.67291006,106.2033918
711,71,"Varied",1,36,39.96420288,30.09789022,79.11306703,84.39983331
1492,14,"Varied",2,10,24.079224,26.45282428,94.81120991,57.52282114
1234,71,"Varied",1,32,36.7638092,26.2983373,88.31972367,84.2228902
349,59,"Varied",1,6,23.59898376,43.74079132,100.3721481,88.70503597
1425,59,"Fixed",2,18,30.16260719,32.30873045,76.47912886,85.25848274
1282,71,"Varied",2,34,26.074956,28.63756688,103.8180724,84.96332945
177,14,"Fixed",1,20,28.60938454,56.34573237,90.69190427,89.43758732
386,50,"Varied",1,28,20.76810837,35.46110534,81.0097476,116.019833
1165,56,"Fixed",2,10,33.51957703,25.67621231,98.08594828,77.67528697
24,5,"Varied",2,8,27.992424,22.89335251,73.44329587,88.54136496
945,16,"Fixed",1,20,14.91220284,50.12487666,118.2140657,84.2228902
1023,1,"Fixed",2,32,28.99142647,27.55928739,90.28464479,84.71422112
1490,54,"Varied",2,12,24.09878922,40.44618225,78.94811377,85.12907862
1154,56,"Varied",2,24,47.242107,41.76377106,80.07360503,95.91078598
165,55,"Varied",2,40,25.39020157,47.52990723,94.73822247,82.52759993
1401,11,"Fixed",1,22,15.24843597,39.69615173,82.12376051,107.4699378
170,3,"Varied",2,2,41.79299927,39.28418,68.95468609,90.3243744
1469,63,"Fixed",2,24,24.092268,34.047014,77.90649815,84.52606078
710,58,"Varied",2,14,19.008205,49.0100619,84.06183859,93.06941355
1258,12,"Varied",1,40,36.50702667,14.14185397,84.99107577,88.10745431
422,8,"Varied",1,30,21.268242,24.42152468,85.42238845,90.3256497
508,55,"Fixed",2,24,31.69704247,39.69615173,93.09400774,75.75244635
64,65,"Varied",2,34,38.49239731,22.8495121,81.763719,94.85076976
80,50,"Fixed",1,30,26.53006744,18.38116964,93.40558729,94.85076976
1507,74,"Varied",1,12,17.53639984,29.89121183,76.05247111,93.4340905
548,9,"Varied",2,16,19.52177048,24.83142853,73.40228628,84.71422112
987,60,"Varied",1,12,21.5885601,22.8495121,89.54190982,84.11297112
475,72,"Fixed",2,36,37.98509598,46.85350291,90.11556684,76.38180235
291,21,"Fixed",1,30,38.98717499,20.53011386,81.74184773,86.5506652
765,73,"Varied",2,4,38.27319336,29.89121183,75.37150582,90.78519349
1367,5,"Varied",1,16,24.248796,20.5638663,93.44858279,87.90751323
1347,62,"Varied",2,28,18.28796005,30.86615181,96.5546211,81.62464998
479,8,"Varied",1,40,31.286034,45.8714002,75.37150582,90.96024107
1584,58,"Varied",1,20,25.12089348,40.65104548,82.26236559,96.14932909
1474,52,"Fixed",2,40,27.669934,26.2983373,122.2849333,116.019833
1135,19,"Varied",2,40,21.26288414,35.46110534,85.0491328,86.71502142
791,51,"Fixed",1,26,22.690038,42.546267,84.28658445,86.00450688
905,11,"Varied",2,38,27.58851433,41.76377106,93.80171994,86.12891449
1341,50,"Fixed",2,6,14.596236,28.63756688,72.62151975,78.87477314
807,6,"Varied",2,24,24.40691185,45.8714002,75.70319999,79.79075041
1246,10,"Fixed",2,18,20.08776,34.73617172,66.26119418,95.91078598
1311,52,"Varied",1,40,34.70641327,19.00402959,83.83154194,102.7201656
292,57,"Fixed",1,38,17.22951317,20.70965322,89.53065876,83.35488399
1250,59,"Fixed",1,36,23.69919205,27.71795019,84.72334902,87.76181066
297,7,"Fixed",2,38,29.04779434,40.72620137,95.80112243,107.4699378
860,74,"Fixed",2,10,35.83839,54.94458962,100.5690751,81.62464998
605,5,"Varied",1,24,15.05625153,27.04780897,118.8737082,91.57949605
637,52,"Fixed",2,38,25.56556511,31.658875,93.72264632,90.78519349
1063,15,"Fixed",1,32,23.69919205,32.72626368,68.4020326,72.82909433
1261,55,"Varied",2,38,19.7973423,28.58375168,65.30253103,77.44301849
165,18,"Fixed",1,8,25.25241661,14.14185397,86.49345164,83.60241488
619,9,"Varied",2,14,43.985049,22.89335251,100.9705638,95.91078598
1057,58,"Fixed",2,16,15.773457,24.59480095,78.87572917,81.95116885
83,73,"Varied",2,4,27.28789139,32.37629445,78.25771325,111.9233709
1420,3,"Fixed",2,22,39.68862915,16.48212814,82.13087926,80.97062644
866,14,"Fixed",1,34,54.184776,32.70329857,75.46071812,94.91029113
277,63,"Varied",2,4,39.59155273,49.93678,85.70357545,88.10745431
1233,73,"Fixed",1,2,19.04578209,25.67621231,105.5965694,103.7139783
1023,51,"Fixed",1,34,16.92888832,32.46112824,80.50911949,87.99787063
76,21,"Fixed",2,10,33.30036926,48.93699392,93.09400774,80.57963778
1118,19,"Varied",2,18,39.90783691,24.83142853,76.78296011,71.30196516
1054,65,"Varied",1,16,28.61564636,45.8714002,65.39232646,106.2033918
1241,1,"Fixed",1,36,44.76792526,29.89121183,51.84168599,71.30196516
946,53,"Fixed",1,4,19.92260361,29.89121183,75.79101087,77.44301849
1199,53,"Fixed",1,26,17.876802,32.37629445,88.75977088,91.70225833
374,58,"Varied",2,8,25.56556511,19.00402959,98.60744221,90.3243744
323,21,"Fixed",1,6,14.21074677,32.30873045,83.49626489,72.82909433
115,21,"Fixed",1,4,28.25552368,31.658875,84.75481891,89.43758732
1401,54,"Varied",2,30,15.773457,28.63756688,118.4333563,57.52282114
850,5,"Varied",1,36,34.11006,26.94890404,90.9308439,80.97062644
608,25,"Varied",2,20,18.56353188,32.37629445,87.94030134,111.9233709
1489,9,"Varied",2,16,37.0331192,20.5638663,78.25771325,91.81754314
1382,5,"Fixed",2,2,49.821558,49.0100619,83.90893579,84.39983331
682,63,"Fixed",1,26,32.583912,47.52990723,90.05324425,111.9233709
1448,19,"Varied",2,40,14.987556,35.46110534,98.08348263,84.40930178
938,61,"Varied",2,36,39.64479065,20.53011386,78.465063,77.44301849
1120,9,"Varied",2,4,39.71898,43.3147761,82.12376051,72.82909433
1562,5,"Varied",1,36,32.270856,27.55928739,92.23468885,90.3256497
397,55,"Fixed",2,18,40.92555,48.93699392,73.21882425,76.38180235
1428,19,"Fixed",2,32,31.99140358,43.74079132,85.33675449,84.71422112
1172,59,"Varied",1,22,25.72840309,30.09789022,80.75619762,102.7201656
989,65,"Fixed",1,6,37.286274,32.70329857,90.9308439,89.0990351
392,21,"Varied",2,32,19.108413,16.11586253,77.90979535,90.43184777
593,72,"Fixed",1,16,28.064166,20.5638663,84.59399282,86.71502142
1471,70,"Fixed",1,38,17.8808651,27.14801725,93.09329886,101.029673
1362,5,"Varied",1,26,36.91412354,16.48212814,102.922941,95.64948962
744,55,"Fixed",1,8,25.36515045,47.52990723,75.68302929,92.49493881
243,51,"Varied",1,4,39.06859589,53.64562352,91.45009897,84.52606078
106,51,"Varied",2,34,39.71898,20.5638663,56.57197589,81.62464998
11,60,"Varied",1,24,27.87661362,53.64562352,91.08624606,102.614751
625,18,"Varied",2,12,22.42153931,25.687984,91.45009897,80.37301348
1388,1,"Varied",1,38,34.54670715,18.38116964,89.13763931,78.87477314
386,60,"Fixed",2,40,27.97938,32.72626368,108.9292558,81.37311272
403,3,"Varied",2,20,13.83496666,16.55519708,97.23014631,97.06399015
461,25,"Fixed",2,4,14.12665176,28.58375168,123.8685117,104.1968779
141,19,"Varied",2,14,52.355355,35.46110534,97.85126908,92.49493881
