"...1","sub_num","condition","session","repetition","peak_force","peak_force_pretest","peak_force_percent","mean_peak"
619,19,"Varied",2,4,43.72826767,47.93909073,91.21630595,91.57949605
477,14,"Varied",1,38,19.509245,26.27537282,74.2491653,83.60241488
151,5,"Varied",2,22,23.64225006,26.94890404,87.72991298,88.10745431
666,21,"Varied",1,18,14.211438,16.11586253,88.18291899,96.14932909
767,50,"Fixed",1,20,15.51345062,14.14185397,109.6988461,101.029673
160,5,"Varied",2,40,22.083492,26.94890404,81.94578885,88.10745431
1415,70,"Fixed",1,38,31.51541519,35.46110534,88.87318905,84.2228902
155,5,"Varied",2,30,22.650906,26.94890404,84.05130676,88.10745431
426,12,"Varied",1,16,33.444816,36.464502,91.71883384,93.4340905
1029,56,"Varied",2,24,26.22318077,30.51542346,85.93418606,90.91947836
326,10,"Fixed",2,16,22.996572,25.687984,89.52268111,94.91029113
1304,63,"Varied",1,14,26.2294445,30.09789022,87.14711998,81.95116885
789,50,"Varied",2,24,15.88296795,20.70965322,76.69354858,80.57963778
1591,74,"Varied",2,30,30.8609333,28.63756688,107.7638105,106.2033918
1262,62,"Varied",2,10,38.49239731,45.09568786,85.35715749,79.79075041
1363,65,"Fixed",2,14,29.35468102,32.72626368,89.69762423,88.0364862
985,55,"Varied",1,16,23.56140518,26.76806195,88.0205867,86.71502142
39,1,"Varied",2,38,49.678074,53.64562352,92.6041506,92.86918546
822,51,"Varied",1,10,27.23152351,27.55928739,98.81069537,94.85076976
986,55,"Varied",1,18,22.42780304,26.76806195,83.78568116,86.71502142
137,5,"Fixed",1,34,21.548688,24.83142853,86.7798966,91.81754314
455,14,"Fixed",2,34,19.4153,26.45282428,73.39594365,74.10977839
1584,74,"Varied",2,16,29.75238228,28.63756688,103.8928426,106.2033918
589,18,"Varied",1,24,15.134301,31.658875,47.80429185,75.75244635
1107,58,"Varied",2,20,34.80975342,47.52990723,73.23757914,72.82909433
39,1,"Varied",2,38,49.678074,53.64562352,92.6041506,92.86918546
196,6,"Varied",1,32,22.259586,25.49014918,87.32622882,87.99787063
680,24,"Fixed",1,6,24.144444,27.21630605,88.71315584,81.37311272
1310,63,"Varied",1,26,24.06870842,30.09789022,79.96809161,81.95116885
500,15,"Varied",2,6,25.778508,22.8495121,112.8186365,123.3584165
985,55,"Varied",1,16,23.56140518,26.76806195,88.0205867,86.71502142
344,10,"Varied",1,12,26.466276,28.58375168,92.59203024,95.91078598
1334,64,"Fixed",1,34,40.25230026,50.12487666,80.30403852,84.39983331
459,14,"Varied",1,2,24.219021,26.27537282,92.1738434,83.60241488
944,54,"Varied",2,14,21.05620575,22.89335251,91.97519561,90.96024107
1044,57,"Fixed",2,14,15.62618542,19.00402959,82.22564243,85.12907862
872,52,"Varied",2,30,20.97478676,25.67621231,81.6895674,84.40930178
195,6,"Varied",1,30,21.809568,25.49014918,85.56077034,87.99787063
1188,60,"Varied",2,22,31.09579468,40.72620137,76.3532901,80.97062644
1076,57,"Varied",1,38,16.39027023,16.55519708,99.00377598,102.614751
876,52,"Varied",2,38,20.07917786,25.67621231,78.20147932,84.40930178
534,16,"Fixed",2,34,39.464622,42.546267,92.75695562,102.7201656
177,6,"Fixed",2,34,23.961828,24.83142789,96.49798676,90.3243744
554,16,"Varied",1,34,31.983888,49.93678,64.04875925,76.38180235
827,51,"Varied",1,20,24.31296539,27.55928739,88.22058802,94.85076976
84,4,"Fixed",2,8,50.499846,56.34573237,89.62497047,84.11297112
1547,73,"Varied",1,22,37.79094315,49.0100619,77.10853993,77.67528697
633,19,"Varied",2,32,44.24183273,47.93909073,92.28759256,91.57949605
1416,70,"Fixed",1,40,34.27739716,35.46110534,96.66195351,84.2228902
1326,64,"Fixed",1,18,39.64479065,50.12487666,79.09204629,84.39983331
597,18,"Varied",1,40,29.515311,31.658875,93.22918455,75.75244635
706,24,"Varied",2,18,22.703082,26.796724,84.72334902,86.12891449
619,19,"Varied",2,4,43.72826767,47.93909073,91.21630595,91.57949605
1454,71,"Fixed",2,36,34.09263992,43.96104177,77.55193815,82.52759993
710,24,"Varied",2,26,22.031316,26.796724,82.21645303,86.12891449
712,24,"Varied",2,30,20.309508,26.796724,75.79101087,86.12891449
1452,71,"Fixed",2,32,33.54149628,43.96104177,76.29822891,82.52759993
672,21,"Varied",1,30,15.548448,16.11586253,96.47915506,96.14932909
1274,62,"Varied",2,34,29.44862556,45.09568786,65.30253103,79.79075041
1453,71,"Fixed",2,34,34.7753067,43.96104177,79.10482851,82.52759993
1021,56,"Varied",2,8,28.74716949,30.51542346,94.20537628,90.91947836
398,11,"Varied",2,40,15.013644,18.38116964,81.67948121,79.11590964
1013,56,"Fixed",1,32,22.51548576,30.86615181,72.94555505,80.37301348
528,16,"Fixed",2,22,39.71898,42.546267,93.35479421,102.7201656
381,11,"Varied",2,6,14.12665176,18.38116964,76.8539328,79.11590964
1569,74,"Fixed",1,26,29.01021576,27.04780897,107.2553263,90.43184777
40,1,"Varied",2,40,50.278098,53.64562352,93.72264632,92.86918546
522,16,"Fixed",2,10,48.217146,42.546267,113.3287346,102.7201656
473,14,"Varied",1,30,24.901688,26.27537282,94.77196829,83.60241488
200,6,"Varied",1,40,24.777078,25.49014918,97.20256176,87.99787063
1149,59,"Varied",1,24,37.2397995,45.949543,81.04498341,84.71422112
265,8,"Varied",1,14,18.046374,20.5638663,87.75768981,85.25848274
775,50,"Fixed",1,36,14.55521202,14.14185397,102.922941,101.029673
186,6,"Varied",1,12,21.692172,25.49014918,85.10021596,87.99787063
1276,62,"Varied",2,38,32.11040115,45.09568786,71.20503683,79.79075041
458,14,"Fixed",2,40,19.108413,26.45282428,72.23581422,74.10977839
1176,60,"Fixed",1,38,30.44444275,46.85350291,64.97794372,68.79695221
831,51,"Varied",1,28,22.85368729,27.55928739,82.92553783,94.85076976
1078,58,"Fixed",1,2,46.5654068,51.65722275,90.14307065,77.44301849
919,54,"Fixed",1,4,23.3359375,27.14801725,85.95816514,76.7244692
1562,74,"Fixed",1,12,20.76810837,27.04780897,76.78296011,90.43184777
235,7,"Varied",2,34,27.216306,34.73617172,78.35148391,86.00450688
1313,63,"Varied",1,32,23.64282417,30.09789022,78.55309459,81.95116885
185,6,"Varied",1,10,22.050882,25.49014918,86.50746547,87.99787063
413,12,"Fixed",2,30,34.11006,39.28418,86.82899834,88.70503597
627,19,"Varied",2,20,45.43180084,47.93909073,94.76984262,91.57949605
522,16,"Fixed",2,10,48.217146,42.546267,113.3287346,102.7201656
1333,64,"Fixed",1,32,40.90991592,50.12487666,81.61599319,84.39983331
1078,58,"Fixed",1,2,46.5654068,51.65722275,90.14307065,77.44301849
205,7,"Fixed",1,12,31.145811,32.37629445,96.19943088,95.64948962
779,50,"Varied",2,4,18.61363602,20.70965322,89.87903286,80.57963778
1561,74,"Fixed",1,10,21.53845787,27.04780897,79.63106326,90.43184777
564,18,"Fixed",2,14,31.136028,34.047014,91.45009897,90.3256497
794,50,"Varied",2,34,15.6762886,20.70965322,75.69556301,80.57963778
1415,70,"Fixed",1,38,31.51541519,35.46110534,88.87318905,84.2228902
409,12,"Fixed",2,22,30.901236,39.28418,78.6607637,88.70503597
1370,65,"Fixed",2,28,27.52588463,32.72626368,84.10946297,88.0364862
160,5,"Varied",2,40,22.083492,26.94890404,81.94578885,88.10745431
468,14,"Varied",1,20,21.463301,26.27537282,81.68599983,83.60241488
1533,73,"Fixed",2,34,38.51118851,40.65104548,94.7360346,97.06399015
920,54,"Fixed",1,6,23.12925911,27.14801725,85.19686317,76.7244692
1081,58,"Fixed",1,8,42.63850403,51.65722275,82.54122417,77.44301849
457,14,"Fixed",2,38,19.922603,26.45282428,75.31370863,74.10977839
617,19,"Fixed",1,40,39.212643,48.93699392,80.12883478,87.90751323
357,10,"Varied",1,38,27.97938,28.58375168,97.88561107,95.91078598
279,9,"Fixed",1,2,34.22745514,32.53608386,105.1984476,89.83763182
270,8,"Varied",1,24,16.996332,20.5638663,82.65144186,85.25848274
878,53,"Fixed",2,2,20.73052979,20.53011386,100.9762047,91.70225833
646,21,"Fixed",2,18,16.060425,17.988763,89.28031905,107.4699378
347,10,"Varied",1,18,24.35967,28.58375168,85.22208796,95.91078598
1153,59,"Varied",1,32,36.7638092,45.949543,80.00908562,84.71422112
218,7,"Fixed",1,38,31.315383,32.37629445,96.72318445,95.64948962
618,19,"Varied",2,2,47.42343521,47.93909073,98.92435273,91.57949605
698,24,"Varied",2,2,25.135788,26.796724,93.80171994,86.12891449
337,10,"Fixed",2,38,26.727156,25.687984,104.0453622,94.91029113
797,50,"Varied",2,40,13.09593296,20.70965322,63.23588726,80.57963778
26,1,"Varied",2,12,48.921522,53.64562352,91.1938734,92.86918546
539,16,"Varied",1,4,46.221414,49.93678,92.55986069,76.38180235
981,55,"Varied",1,8,23.5426178,26.76806195,87.9504009,86.71502142
1543,73,"Varied",1,14,37.39637375,49.0100619,76.30346158,77.67528697
956,54,"Varied",2,38,18.78899956,22.89335251,82.07185712,90.96024107
1577,74,"Varied",2,2,30.97992897,28.63756688,108.1793334,106.2033918
724,25,"Fixed",2,14,45.940968,47.249716,97.23014631,92.49493881
1414,70,"Fixed",1,36,31.04569054,35.46110534,87.54856973,84.2228902
1522,73,"Fixed",2,12,38.27319336,40.65104548,94.15057573,97.06399015
1246,62,"Fixed",1,18,36.72623062,43.83264796,83.78738755,84.96332945
671,21,"Varied",1,28,12.659202,16.11586253,78.55119127,96.14932909
861,52,"Varied",2,8,22.33385849,25.67621231,86.98268351,84.40930178
657,21,"Fixed",2,40,18.904017,17.988763,105.0879207,107.4699378
960,55,"Fixed",2,6,25.8536644,27.47995631,94.08189776,88.54136496
1445,71,"Fixed",2,18,39.28466797,43.96104177,89.3624591,82.52759993
1081,58,"Fixed",1,8,42.63850403,51.65722275,82.54122417,77.44301849
660,21,"Varied",1,6,15.411486,16.11586253,95.62929673,96.14932909
163,6,"Fixed",2,6,21.313896,24.83142789,85.83435512,90.3243744
238,7,"Varied",2,40,28.579404,34.73617172,82.27562965,86.00450688
578,18,"Varied",1,2,30.395781,31.658875,96.01030043,75.75244635
1540,73,"Varied",1,8,40.95375824,49.0100619,83.56193943,77.67528697
330,10,"Fixed",2,24,27.275004,25.687984,106.1780636,94.91029113
1249,62,"Fixed",1,24,33.03732681,43.83264796,75.37150582,84.96332945
1413,70,"Fixed",1,34,28.77848434,35.46110534,81.15506852,84.2228902
117,4,"Varied",1,34,41.179908,54.94458962,74.9480673,82.16986079
1561,74,"Fixed",1,10,21.53845787,27.04780897,79.63106326,90.43184777
648,21,"Fixed",2,22,17.071335,17.988763,94.89999396,107.4699378
1079,58,"Fixed",1,4,42.41930008,51.65722275,82.1168809,77.44301849
1241,62,"Fixed",1,8,39.96420288,43.83264796,91.17451201,84.96332945
597,18,"Varied",1,40,29.515311,31.658875,93.22918455,75.75244635
557,16,"Varied",1,40,31.912146,49.93678,63.9050936,76.38180235
415,12,"Fixed",2,34,32.727396,39.28418,83.30935252,88.70503597
1158,60,"Fixed",1,2,43.75958252,46.85350291,93.39660816,68.79695221
957,54,"Varied",2,40,20.36101341,22.89335251,88.93853971,90.96024107
873,52,"Varied",2,32,20.3171711,25.67621231,79.12838099,84.40930178
688,24,"Fixed",1,22,21.26172,27.21630605,78.12125555,81.37311272
757,25,"Varied",1,40,39.373314,43.3147761,90.90042139,93.06941355
988,55,"Varied",1,22,23.1480484,26.76806195,86.47637039,86.71502142
447,14,"Fixed",2,18,18.112596,26.45282428,68.47131259,74.10977839
1128,59,"Fixed",2,22,36.13124847,43.74079132,82.60309742,84.52606078
821,51,"Varied",1,8,26.00397682,27.55928739,94.35649207,94.85076976
831,51,"Varied",1,28,22.85368729,27.55928739,82.92553783,94.85076976
711,24,"Varied",2,28,21.679128,26.796724,80.90215804,86.12891449
1492,72,"Fixed",1,32,15.05625153,32.70329857,46.03893855,57.52282114
1234,61,"Varied",1,34,25.72214127,24.42152468,105.3256977,116.019833
349,10,"Varied",1,22,32.205636,28.58375168,112.67113,95.91078598
1425,70,"Varied",2,18,32.30768585,46.85350291,68.95468609,71.30196516
1282,63,"Fixed",2,10,26.51127815,29.89121183,88.69255052,89.0990351
177,6,"Fixed",2,34,23.961828,24.83142789,96.49798676,90.3243744
386,11,"Varied",2,16,13.61793613,18.38116964,74.08634162,79.11590964
1165,60,"Fixed",1,16,31.23358154,46.85350291,66.66221222,68.79695221
24,1,"Varied",2,8,55.547874,53.64562352,103.5459565,92.86918546
945,54,"Varied",2,16,19.92260361,22.89335251,87.02353054,90.96024107
1023,56,"Varied",2,12,27.9768219,30.51542346,91.68092306,90.91947836
1490,72,"Fixed",1,28,21.19399261,32.70329857,64.80689575,57.52282114
1154,59,"Varied",1,34,40.49029541,45.949543,88.11903833,84.71422112
165,6,"Fixed",2,10,21.548688,24.83142789,86.77989881,90.3243744
1401,70,"Fixed",1,10,34.7659111,35.46110534,98.03955845,84.2228902
170,6,"Fixed",2,20,21.105192,24.83142789,84.99387184,90.3243744
1469,71,"Varied",1,26,34.18971634,41.76377106,81.86453348,87.76181066
710,24,"Varied",2,26,22.031316,26.796724,82.21645303,86.12891449
1258,62,"Varied",2,2,43.20217514,45.09568786,95.80112243,79.79075041
422,12,"Varied",1,8,35.538378,36.464502,97.4602039,93.4340905
508,15,"Varied",2,22,29.135476,22.8495121,127.5102762,123.3584165
64,3,"Varied",2,8,38.362404,45.8714002,83.6303314,79.95284326
80,3,"Varied",2,40,31.79475,45.8714002,69.31279591,79.95284326
1507,72,"Varied",2,22,23.89334488,32.30873045,73.95321497,73.72932027
548,16,"Varied",1,22,34.755738,49.93678,69.59947758,76.38180235
987,55,"Varied",1,20,23.29836082,26.76806195,87.03790682,86.71502142
475,14,"Varied",1,34,22.640745,26.27537282,86.16716936,83.60241488
291,9,"Fixed",1,26,29.303346,32.53608386,90.06414579,89.83763182
765,50,"Fixed",1,16,14.21074677,14.14185397,100.4871554,101.029673
1367,65,"Fixed",2,22,29.27326202,32.72626368,89.44883628,88.0364862
1347,64,"Varied",2,22,43.22722626,50.72195053,85.22390367,86.5506652
479,15,"Fixed",1,2,26.423597,26.2983373,100.4763027,103.7139783
1584,74,"Varied",2,16,29.75238228,28.63756688,103.8928426,106.2033918
1474,71,"Varied",1,36,33.64483643,41.76377106,80.55986224,87.76181066
1135,59,"Fixed",2,36,34.5153923,43.74079132,78.90893433,84.52606078
791,50,"Varied",2,28,16.64705467,20.70965322,80.3830682,80.57963778
905,53,"Varied",1,16,19.33388138,16.48212814,117.3020936,111.9233709
1341,64,"Varied",2,10,43.33369827,50.72195053,85.43381675,86.5506652
807,51,"Fixed",2,20,30.71375275,32.46112824,94.61702171,89.43758732
1246,62,"Fixed",1,18,36.72623062,43.83264796,83.78738755,84.96332945
1311,63,"Varied",1,28,23.3985672,30.09789022,77.74155275,81.95116885
292,9,"Fixed",1,28,29.851194,32.53608386,91.74796245,89.83763182
1250,62,"Fixed",1,26,33.55715561,43.83264796,76.55744558,84.96332945
297,9,"Fixed",1,38,26.407578,32.53608386,81.16397203,89.83763182
860,52,"Varied",2,6,20.68042564,25.67621231,80.54313226,84.40930178
605,19,"Fixed",1,16,41.010124,48.93699392,83.8018863,87.90751323
637,19,"Varied",2,40,42.21261978,47.93909073,88.05469427,91.57949605
1063,57,"Varied",1,12,16.48421669,16.55519708,99.57125011,102.614751
1261,62,"Varied",2,8,36.50702667,45.09568786,80.95458435,79.79075041
165,6,"Fixed",2,10,21.548688,24.83142789,86.77989881,90.3243744
619,19,"Varied",2,4,43.72826767,47.93909073,91.21630595,91.57949605
1057,57,"Fixed",2,40,15.88296795,19.00402959,83.57684286,85.12907862
83,4,"Fixed",2,6,50.74116,56.34573237,90.05324425,84.11297112
1420,70,"Varied",2,8,38.43916321,46.85350291,82.04117265,71.30196516
866,52,"Varied",2,18,21.9831295,25.67621231,85.61671494,84.40930178
277,8,"Varied",1,38,15.463662,20.5638663,75.19822282,85.25848274
1233,61,"Varied",1,32,31.65320206,24.42152468,129.6118996,116.019833
1023,56,"Varied",2,12,27.9768219,30.51542346,91.68092306,90.91947836
76,3,"Varied",2,32,35.107926,45.8714002,76.5355447,79.95284326
1118,59,"Fixed",2,2,41.63642502,43.74079132,95.18900724,84.52606078
1054,57,"Fixed",2,34,15.61992168,19.00402959,82.19268236,85.12907862
1241,62,"Fixed",1,8,39.96420288,43.83264796,91.17451201,84.96332945
946,54,"Varied",2,18,20.91215706,22.89335251,91.34597938,90.96024107
1199,61,"Fixed",2,4,31.61562347,34.23146947,92.35835902,83.35488399
374,11,"Fixed",1,32,13.285314,17.96811,73.93829401,78.87477314
323,10,"Fixed",2,10,24.672726,25.687984,96.04773189,94.91029113
115,4,"Varied",1,30,39.901596,54.94458962,72.62151975,82.16986079
1401,70,"Fixed",1,10,34.7659111,35.46110534,98.03955845,84.2228902
850,52,"Fixed",1,26,19.44661522,24.59480095,79.06799189,81.62464998
608,19,"Fixed",1,22,43.271067,48.93699392,88.4219964,87.90751323
1489,72,"Fixed",1,26,18.91426086,32.70329857,57.83594221,57.52282114
1382,65,"Varied",1,12,25.25241661,27.71795019,91.10492096,90.78519349
682,24,"Fixed",1,10,21.985662,27.21630605,80.78121241,81.37311272
1448,71,"Fixed",2,24,34.70641327,43.96104177,78.94811377,82.52759993
938,54,"Varied",2,2,25.39020157,22.89335251,110.906437,90.96024107
1120,59,"Fixed",2,6,38.37340164,43.74079132,87.72909789,84.52606078
1562,74,"Fixed",1,12,20.76810837,27.04780897,76.78296011,90.43184777
397,11,"Varied",2,38,13.852728,18.38116964,75.36369161,79.11590964
1428,70,"Varied",2,24,28.66888237,46.85350291,61.18834365,71.30196516
1172,60,"Fixed",1,30,30.63859558,46.85350291,65.39232646,68.79695221
989,55,"Varied",1,24,22.76600456,26.76806195,85.0491328,86.71502142
392,11,"Varied",2,28,13.911426,18.38116964,75.68302929,79.11590964
593,18,"Varied",1,32,15.773457,31.658875,49.82317597,75.75244635
1471,71,"Varied",1,30,35.79304504,41.76377106,85.70357545,87.76181066
1362,65,"Fixed",2,12,30.58222961,32.72626368,93.44858279,88.0364862
744,25,"Varied",1,14,40.92555,43.3147761,94.48403912,93.06941355
243,8,"Fixed",2,10,19.194246,18.10942014,105.9903953,104.1968779
106,4,"Varied",1,12,46.04532,54.94458962,83.80319213,82.16986079
11,1,"Fixed",1,22,43.478913,40.44618225,107.4981879,121.5746213
625,19,"Varied",2,16,41.53621674,47.93909073,86.64373084,91.57949605
1388,65,"Varied",1,24,25.42778015,27.71795019,91.73759235,90.78519349
386,11,"Varied",2,16,13.61793613,18.38116964,74.08634162,79.11590964
403,12,"Fixed",2,10,34.592688,39.28418,88.05755396,88.70503597
461,14,"Varied",1,6,23.61151,26.27537282,89.86175062,83.60241488
141,5,"Varied",2,2,27.11847687,26.94890404,100.6292383,88.10745431
31,1,"Varied",2,22,46.586646,53.64562352,86.84146616,92.86918546
1139,59,"Varied",1,4,40.87233734,45.949543,88.95047626,84.71422112
