"ID","group","didSurveyPreE1","didSurveyPreE2","didSurveyPostE1","didSurveyPostE2","sex","race","classstanding","pre_intervention_GPA","highschoolGPA","grade","exam_1","exam_2","gradegoal","gradegoal_E2","motivation","motivation_E2","importance","importance_E2","confidence","confidence_E2","Lecture.notes","Blue.Review","Past.required.HW.problems","Past.recommended.HW.problems","Practice.exam.questions..from.the.lab.workbook.","Problem.Roulette","Name.That.Scenario","Lab.materials..ILPs.","Textbook.readings","Yellow.formula.card","Discussion.with.other.students","Professor.office.hours","GSI.office.hours","Ask.questions.in.class","Private.tutoring","Lecture.notes_E2","Blue.Review_E2","Past.required.HW.problems_E2","Past.recommended.HW.problems_E2","Practice.exam.questions..from.the.lab.workbook._E2","Problem.Roulette_E2","Name.That.Scenario_E2","Lab.materials..ILPs._E2","Textbook.readings_E2","Yellow.formula.card_E2","Discussion.with.other.students_E2","Professor.office.hours_E2","GSI.office.hours_E2","Ask.questions.in.class_E2","Private.tutoring_E2","used_Lecture.notes_poE1","used_Blue.Review_poE1","used_Past.required.HW.problems_poE1","used_Past.recommended.HW.problems_poE1","used_Practice.exam.questions..from.the.lab.workbook._poE1","used_Problem.Roulette_poE1","used_Name.That.Scenario_poE1","used_Lab.materials..ILPs._poE1","used_Textbook.readings_poE1","used_Yellow.formula.card_poE1","used_Discussion.with.other.students_poE1","used_Professor.office.hours_poE1","used_GSI.office.hours_poE1","used_Ask.questions.in.class_poE1","used_Private.tutoring_poE1","usefulness_Lecture.notes_poE1","usefulness_Blue.Review_poE1","usefulness_Past.required.HW.problems_poE1","usefulness_Past.recommended.HW.problems_poE1","usefulness_Practice.exam.questions..from.the.lab.workbook._poE1","usefulness_Problem.Roulette_poE1","usefulness_Name.That.Scenario_poE1","usefulness_Lab.materials..ILPs._poE1","usefulness_Textbook.readings_poE1","usefulness_Yellow.formula.card_poE1","usefulness_Discussion.with.other.students_poE1","usefulness_Professor.office.hours_poE1","usefulness_GSI.office.hours_poE1","usefulness_Ask.questions.in.class_poE1","usefulness_Private.tutoring_poE1","used_Lecture.notes_poE2","used_Blue.Review_poE2","used_Past.required.HW.problems_poE2","used_Past.recommended.HW.problems_poE2","used_Practice.exam.questions..from.the.lab.workbook._poE2","used_Problem.Roulette_poE2","used_Name.That.Scenario_poE2","used_Lab.materials..ILPs._poE2","used_Textbook.readings_poE2","used_Yellow.formula.card_poE2","used_Discussion.with.other.students_poE2","used_Professor.office.hours_poE2","used_GSI.office.hours_poE2","used_Ask.questions.in.class_poE2","used_Private.tutoring_poE2","usefulness_Lecture.notes_poE2","usefulness_Blue.Review_poE2","usefulness_Past.required.HW.problems_poE2","usefulness_Past.recommended.HW.problems_poE2","usefulness_Practice.exam.questions..from.the.lab.workbook._poE2","usefulness_Problem.Roulette_poE2","usefulness_Name.That.Scenario_poE2","usefulness_Lab.materials..ILPs._poE2","usefulness_Textbook.readings_poE2","usefulness_Yellow.formula.card_poE2","usefulness_Discussion.with.other.students_poE2","usefulness_Professor.office.hours_poE2","usefulness_GSI.office.hours_poE2","usefulness_Ask.questions.in.class_poE2","usefulness_Private.tutoring_poE2","E1_why1_relate.to.exam.format","E1_why2_relate.to.other.resources","E1_why3_promote.learning.or.understanding","E1_why4_understanding.of.self","E1_why5_recognize.social.learning.process","E1_plan1_when","E1_plan2_where","E1_plan3_how","E2_why1_relate.to.exam.format","E2_why2_relate.to.other.resources","E2_why3_promote.learning.or.understanding","E2_why4_understanding.of.self","E2_why5_recognize.social.learning.process","E2_plan1_when","E2_plan2_where","E2_plan3_how","Anxious","Frustrated","Insecure","Anxious_E2","Frustrated_E2","Insecure_E2","control.over.grade","control.over.grade_E2","extent.of.planning_poE1","extent.of.planning_poE2","kept.to.plans_poE1","kept.to.plans_poE2","race_dummy","number_pre_complete","number_post_complete","total_surveys_complete","grade_nobonus","exam_1_nobonus","exam_2_nobonus","why1_examformat","why2_otherres","why3_learnundst","why4_selfknow","why5_sociallearn","plan1_when","plan2_where","plan3_how","E1_negemotions","E2_negemotions","E1_negemotions_orig","control.over.grade_orig","extent.of.planning_poE1_orig","motivation_orig","importance_orig","confidence_orig","motivation_E2_orig","importance_E2_orig","confidence_E2_orig","E2_negemotions_orig","control.over.grade_E2_orig","extent.of.planning_poE2_orig","exam1_matched_resource_Lecture.notes","exam1_matched_resource_Blue.Review","exam1_matched_resource_Past.req.HW","exam1_matched_resource_Past.rec.HW","exam1_matched_resource_Prac.exam.qn","exam1_matched_resource_PR","exam1_matched_resource_NTS","exam1_matched_resource_ILP","exam1_matched_resource_Textbook","exam1_matched_resource_Formula.Card","exam1_matched_resource_Other.Students","exam1_matched_resource_OH.Professor","exam1_matched_resource_OH.GSI","exam1_matched_resource_Ask.Qn.Class","exam1_matched_resource_Tutoring","exam2_matched_resource_Lecture.notes","exam2_matched_resource_Blue.Review","exam2_matched_resource_Past.req.HW","exam2_matched_resource_Past.rec.HW","exam2_matched_resource_Prac.exam.qn","exam2_matched_resource_PR","exam2_matched_resource_NTS","exam2_matched_resource_ILP","exam2_matched_resource_Textbook","exam2_matched_resource_Formula.Card","exam2_matched_resource_Other.Students","exam2_matched_resource_OH.Professor","exam2_matched_resource_OH.GSI","exam2_matched_resource_Ask.Qn.Class","exam2_matched_resource_Tutoring","TOTPlannedDid_E1","TOTPlannedNotDid_E1","TOTNotPlannedDid_E1","TOTNotPlannedNotDid_E1","TOTPlanlessDid_E1","TOTPlanlessNotDid_E1","TOTPlannedDid_E2","TOTPlannedNotDid_E2","TOTNotPlannedDid_E2","TOTNotPlannedNotDid_E2","TOTPlanlessDid_E2","TOTPlanlessNotDid_E2","allexams_MeanUsefulness","allexamsprepost_MeanUsefulness","allexamspost_numberOfResourcedUsed","allexamsprepost_numberOfResourcedUsed"
209,0,1,NA,1,NA,1,"Asian","Junior",1.629,4.037,92.5,66,80,2,5,NA,6.25,7,6.25,4,5.5,1,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,3,NA,4,NA,NA,NA,NA,3,NA,2,NA,NA,NA,4,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,NA,NA,1,3,5,NA,NA,3,3,5,NA,NA,NA,NA,NA,NA,NA,1,1,0,NA,1,NA,NA,NA,0,NA,0,NA,8,NA,6,9,4,3,2.875,4.125,4.75,6.25,6.25,NA,"White/Caucasian",2,2,4,81.42,NA,73.33,2,0,2,0,2,1,0,2,NA,7,4.66666666666667,6,6,5,8,8,8,5,3,3,7,6,"Planless Did","Planless NotDid","Planned Did","Planless NotDid","Planned Did","Planned Did","NotPlanned NotDid","NotPlanned NotDid","Planned Did","Planned Did",NA,"NotPlanned NotDid","Planless NotDid","Planless NotDid","Planless NotDid","Planless Did","Planned Did","Planless Did","Planless Did","Planned Did","Planned Did",NA,NA,NA,"Planned Did","Planless NotDid","Planned NotDid","NotPlanned NotDid","NotPlanned NotDid","Planless NotDid",8,NA,NA,NA,8,5,0,0,2,4,0,0,4.2,NA,10,8
209,0,NA,1,1,1,1,"Other","Junior",3.622,3.85,92.3,70,94,2,7,6.25,NA,5.5,5.5,4,4.75,1,NA,NA,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,1,NA,NA,NA,NA,NA,1,1,1,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,4,3,4,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,1,NA,NA,NA,NA,1,1,NA,NA,NA,1,NA,4,NA,3,NA,5,NA,NA,5,1,NA,4,NA,5,NA,NA,NA,NA,NA,NA,0,NA,NA,1,NA,NA,NA,0,1,1,NA,NA,6,1,6,5,7,6,4.75,2.875,5.5,NA,NA,4,"White/Caucasian",2,2,2,93.62,NA,84.33,2,0,0,0,0,2,2,1,5,4,NA,7,1,NA,7,7,NA,6,6,3.66666666666667,NA,7,NA,"Planned NotDid",NA,NA,"Planless Did","Planless NotDid","Planned NotDid","Planned Did",NA,NA,"NotPlanned NotDid","Planless NotDid","Planned Did","NotPlanned NotDid",NA,"Planless Did","Planless Did","Planless Did","Planless NotDid","Planless Did","Planless Did","Planned Did","Planned NotDid",NA,NA,NA,"Planless NotDid","NotPlanned NotDid",NA,"NotPlanned NotDid",6,0,1,7,10,0,4,5,0,0,NA,0,3.9375,3.54545454545455,22,NA
212,0,1,1,1,1,1,"Hispanic/ Latino/ Chicano/ Puerto Rican","Sophomore",3.255,4.3,76.4,81,86,4,NA,5.5,6.25,3.25,7,4.75,5.5,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,1,NA,NA,NA,NA,4,3,NA,3,5,4,NA,NA,1,5,NA,NA,NA,NA,NA,1,1,NA,NA,1,1,NA,NA,NA,1,NA,NA,NA,NA,NA,3,NA,NA,NA,3,5,4,NA,NA,5,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,0,1,1,1,NA,NA,NA,1,NA,1,7,2,5,NA,1,9,4.125,4.125,NA,4.75,1,4,"White/Caucasian",2,1,2,82.42,61.33,81.33,0,0,0,1,0,0,0,2,3,1.75,NA,NA,7,7,8,NA,9,7,4,3,7,8,"Planned Did","NotPlanned NotDid",NA,NA,NA,"Planless Did","Planned NotDid","Planless NotDid","Planless NotDid","Planless Did","Planless NotDid","NotPlanned NotDid",NA,"NotPlanned NotDid","NotPlanned NotDid",NA,NA,"NotPlanned NotDid",NA,"Planless Did","Planless NotDid","Planned NotDid","Planless Did",NA,"Planned NotDid","NotPlanned Did","NotPlanned NotDid","Planless NotDid",NA,"Planless NotDid",4,NA,0,0,0,11,NA,5,0,0,7,7,3.54545454545455,NA,15,13
261,1,1,1,1,1,2,"Asian","Junior",3.516,NA,90.5,84,53,2,NA,4.75,6.25,6.25,4,NA,5.5,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,1,1,NA,NA,1,1,NA,1,1,NA,NA,NA,NA,2,5,4,NA,5,NA,NA,NA,1,3,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,1,NA,NA,5,NA,3,NA,5,4,5,NA,3,NA,NA,NA,NA,NA,NA,1,1,NA,1,NA,NA,NA,1,1,NA,NA,0,NA,1,0,NA,NA,4,6,8,5,5,2.875,4.75,5.5,7,NA,7,"White/Caucasian",2,0,1,94.82,74.33,63.33,1,1,0,0,0,2,1,0,2.5,NA,3.66666666666667,6,6,4,9,NA,9,8,5,6.33333333333333,6,4,"Planless Did","NotPlanned NotDid","NotPlanned NotDid","Planless NotDid","Planless Did","Planned Did","Planless Did","Planless Did",NA,"Planless Did","Planless Did","Planless NotDid","Planned Did","NotPlanned NotDid",NA,"Planned Did","Planless Did",NA,"Planless NotDid","Planless Did","NotPlanned Did","Planned NotDid","Planless Did","NotPlanned NotDid","Planless Did",NA,"NotPlanned NotDid",NA,NA,"Planless NotDid",3,0,0,0,0,10,0,NA,0,NA,12,NA,4.375,NA,NA,13
220,0,NA,1,1,1,2,"White/Caucasian","Senior",3.496,4.1,84.1,66,88,2,1,5.5,4.75,7,5.5,4.75,4,1,NA,NA,1,1,1,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,NA,NA,NA,NA,1,1,NA,NA,1,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,1,5,NA,NA,3,NA,NA,NA,NA,3,4,5,NA,NA,NA,NA,NA,NA,1,NA,1,NA,1,NA,NA,NA,NA,1,NA,4,NA,NA,NA,2,NA,5,4,NA,NA,4,NA,4,NA,NA,NA,0,NA,NA,NA,1,0,NA,NA,NA,NA,1,NA,1,1,NA,4,3,7,5,NA,5,6,NA,4,NA,5.5,2.5,NA,2,1,4,78.29,61.33,79.33,0,0,1,0,0,0,0,0,2.5,4.5,3.66666666666667,6,NA,7,9,5,7,7,8,2.33333333333333,6,NA,"Planless Did","Planless NotDid",NA,"Planned Did","Planned Did",NA,"Planless NotDid","Planned Did",NA,"Planned Did","Planless Did","NotPlanned NotDid","Planless NotDid","NotPlanned NotDid","Planless Did","NotPlanned Did","Planned Did",NA,"Planned Did","Planned Did","Planned NotDid","NotPlanned NotDid",NA,"NotPlanned NotDid",NA,NA,"NotPlanned NotDid","Planless NotDid","Planless NotDid","Planned Did",0,0,0,3,NA,11,5,NA,0,0,0,0,3.75,2.63157894736842,15,20
187,0,1,1,NA,NA,2,"Hispanic/ Latino/ Chicano/ Puerto Rican","Senior",3.58,3.9,87.3,84,86,5,NA,5.5,5.5,NA,7,4.75,4.75,1,NA,1,NA,1,NA,NA,NA,NA,1,1,NA,NA,NA,NA,1,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,1,1,NA,NA,NA,NA,4,5,NA,3,4,4,NA,NA,NA,2,4,1,NA,NA,NA,1,NA,1,1,1,1,1,NA,NA,NA,NA,NA,1,NA,NA,4,NA,NA,NA,NA,4,NA,1,NA,NA,NA,NA,4,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,NA,4,1,9,2,NA,7,4.75,4.125,3.25,4,4.75,6.25,"Asian",2,2,4,62.92,80.33,85.33,2,0,0,1,2,0,2,0,6,4.5,3.66666666666667,8,NA,5,7,7,9,NA,NA,5.33333333333333,5,7,"Planless Did","NotPlanned NotDid","Planless Did","Planned Did","Planless Did","Planned Did","Planless NotDid","Planless NotDid","Planless Did",NA,"Planless NotDid","NotPlanned NotDid","Planned Did","Planless Did","Planless NotDid","Planned Did","Planless Did","NotPlanned NotDid","NotPlanned NotDid","Planless Did","Planless Did","NotPlanned Did",NA,"Planless Did","Planless Did","Planless Did","Planless NotDid","Planless NotDid","Planless NotDid","Planless NotDid",0,3,0,0,8,NA,6,NA,0,0,6,14,3.6,2.54545454545455,NA,13
139,0,NA,1,1,1,2,"Asian","Junior",2.876,4.12,81,83,87,1,2,5.5,4,6.25,5.5,5.5,5.5,NA,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,1,1,NA,NA,NA,1,NA,NA,NA,1,NA,NA,1,1,1,NA,NA,NA,1,1,NA,NA,NA,NA,NA,5,NA,NA,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,1,1,1,NA,1,NA,NA,1,NA,4,5,2,NA,5,5,3,3,NA,5,NA,NA,4,NA,NA,0,0,NA,NA,0,1,0,1,1,1,NA,NA,1,1,NA,1,4,NA,NA,3,9,7,4.75,4.75,5.5,5.5,4,5.5,"White/Caucasian",2,2,3,83.72,79.33,78.33,0,1,2,0,0,1,2,2,1,3,3.33333333333333,4,7,8,9,5,7,9,7,4,7,9,"Planless Did","NotPlanned NotDid",NA,"Planned Did","Planless Did","Planless NotDid","Planless NotDid","Planless Did","NotPlanned Did","Planless Did",NA,NA,"Planless Did","Planless NotDid","NotPlanned NotDid","Planless Did","NotPlanned NotDid","Planless NotDid","Planless Did","Planless Did","NotPlanned NotDid","Planless Did","Planless NotDid","NotPlanned NotDid","Planless Did",NA,"Planless NotDid",NA,"NotPlanned NotDid","NotPlanned NotDid",NA,0,1,0,8,0,0,2,1,NA,7,9,4.25,3.83333333333333,NA,20
111,0,NA,1,1,1,2,"White/Caucasian","Sophomore",3.666,NA,73.6,94,96,NA,2,6.25,7,7,7,3.25,4,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,3,5,NA,NA,3,2,4,NA,1,NA,NA,NA,1,1,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,1,3,5,5,NA,5,5,NA,2,NA,3,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,1,1,NA,NA,0,NA,NA,NA,NA,NA,9,3,2,7,6,6,2.25,4.75,4.75,5.5,4,2.5,"White/Caucasian",1,0,4,56.49,67.33,64.33,2,0,0,0,0,0,0,0,NA,NA,5,7,8,6,NA,5,7,9,7,4.66666666666667,8,3,"Planless Did","Planless NotDid","Planned Did","Planless Did","NotPlanned NotDid","Planned Did","NotPlanned NotDid","Planless Did","Planned Did","Planless NotDid",NA,"Planned Did","Planned NotDid","NotPlanned NotDid","Planless NotDid","Planned Did","Planless NotDid","Planless Did","Planless Did","NotPlanned NotDid","Planless NotDid","Planless Did",NA,"NotPlanned NotDid","Planless Did","Planless Did","Planless NotDid",NA,"NotPlanned NotDid","Planless NotDid",0,0,NA,10,NA,0,0,0,0,7,NA,0,4.25,3,NA,NA
294,0,1,1,1,1,2,"White/Caucasian","Sophomore",2.965,NA,91.8,92,95,1,3,5.5,NA,7,7,4.75,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,1,1,1,NA,1,NA,1,1,NA,NA,NA,NA,4,NA,2,NA,NA,4,3,2,2,4,NA,NA,NA,NA,NA,1,1,NA,NA,1,1,NA,1,NA,NA,1,NA,1,NA,NA,NA,NA,3,1,3,NA,5,4,4,4,NA,NA,NA,NA,NA,NA,0,NA,1,NA,1,NA,1,1,0,1,0,NA,1,0,NA,9,1,4,NA,6,4,5.375,6,2.5,4.75,2.5,4,"Asian",2,2,4,74.26,77.33,87.33,2,0,2,0,0,0,2,2,NA,3.75,NA,5,7,NA,8,5,9,9,8,4.66666666666667,7,7,NA,"Planned Did","Planned NotDid","Planless NotDid","Planless Did","NotPlanned NotDid","Planless NotDid","Planless NotDid","Planless NotDid","Planned Did","NotPlanned NotDid","Planless NotDid","Planless NotDid","Planless NotDid","Planless NotDid",NA,"Planless Did",NA,"NotPlanned Did","Planned NotDid","Planned Did","Planned NotDid","Planned NotDid",NA,"Planless Did","Planless NotDid",NA,NA,"Planless NotDid",NA,5,NA,0,NA,0,0,0,0,0,4,0,NA,NA,4.25,NA,NA
261,0,1,1,1,1,1,"White/Caucasian","Junior",3.247,3.98,96.3,71,68,1,NA,7,5.5,6.25,6.25,4,3.25,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,5,NA,NA,NA,NA,3,NA,NA,NA,NA,5,1,1,1,NA,1,NA,1,NA,NA,1,1,NA,NA,NA,1,NA,NA,5,NA,NA,4,NA,NA,NA,5,4,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,1,NA,NA,2,8,5,5,4.75,4.75,4.75,3.25,6.25,6.25,"Black",2,1,4,86.66,73.33,77.33,2,0,0,0,0,2,0,0,1.5,2.75,7.33333333333333,7,8,NA,5,5,8,9,6,5.33333333333333,7,NA,"Planless Did","Planless Did","Planned Did",NA,"Planned Did","Planless Did","Planned NotDid","Planned Did","NotPlanned NotDid","Planned Did","Planless Did","Planless Did","Planless NotDid",NA,"Planless NotDid","Planned Did",NA,"Planless Did","Planned Did","Planless NotDid","Planned Did",NA,"Planless Did",NA,"Planless Did","Planless Did","NotPlanned NotDid","NotPlanned Did","NotPlanned NotDid",NA,NA,0,0,8,NA,11,4,0,0,0,NA,0,3.16666666666667,4.5,NA,12
288,1,NA,1,1,1,1,"White/Caucasian","Junior",4,3.7,62,87,86,4,2,7,6.25,7,6.25,5.5,3.25,1,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,1,1,NA,NA,1,NA,NA,NA,NA,1,NA,NA,1,1,NA,4,4,4,4,5,4,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,1,1,1,NA,NA,1,1,NA,NA,NA,1,5,5,3,NA,NA,5,4,NA,NA,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,0,NA,0,NA,1,0,1,7,2,8,NA,6,7,2.25,3.5,5.5,2.5,NA,3.25,"White/Caucasian",2,2,2,85.19,NA,67.33,2,1,0,1,0,0,1,0,3,6.5,2.33333333333333,9,5,8,NA,5,7,NA,3,8.33333333333333,4,9,"Planned Did","Planless Did","Planless NotDid","Planless Did","Planned Did","Planned Did","NotPlanned NotDid","NotPlanned NotDid","Planless NotDid","Planned Did","Planless NotDid","Planless NotDid","NotPlanned NotDid","Planless NotDid","NotPlanned NotDid","Planned Did",NA,"NotPlanned NotDid",NA,"Planless NotDid","NotPlanned Did","Planless Did","Planless NotDid",NA,NA,"Planless Did","Planless NotDid",NA,"Planless NotDid","NotPlanned NotDid",0,0,0,0,NA,NA,0,NA,2,NA,7,2,4.4,3.9375,10,NA
195,0,NA,1,1,1,1,"Black","Junior",NA,3.9,69.9,84,81,1,2,6.25,6.25,7,5.5,4,4,1,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,1,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,1,NA,1,1,1,NA,NA,1,NA,NA,NA,1,1,NA,5,5,NA,NA,5,NA,NA,NA,5,3,NA,5,NA,NA,1,1,1,NA,NA,NA,1,NA,NA,NA,1,NA,NA,1,NA,4,NA,NA,NA,5,NA,5,NA,NA,2,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,1,0,0,NA,NA,NA,NA,0,NA,9,NA,NA,6,9,5,4.75,5.375,4,NA,6.25,4.75,"White/Caucasian",2,2,4,72.52,95.33,70.33,2,0,2,0,0,2,0,0,5.75,5.5,NA,8,NA,7,9,7,7,9,7,3.33333333333333,7,4,"Planned Did","Planless Did",NA,"Planless NotDid","Planned Did","Planless NotDid","Planless Did","Planless NotDid","NotPlanned NotDid","Planless Did","Planless Did","Planless NotDid","Planned Did","Planless NotDid","NotPlanned NotDid",NA,"NotPlanned NotDid","Planned NotDid","Planned NotDid","Planless Did","Planned Did","NotPlanned Did","Planless Did","Planless NotDid","Planless Did",NA,NA,"Planned Did","NotPlanned NotDid","Planless NotDid",6,0,0,0,0,10,5,2,0,1,15,0,4.07692307692308,NA,NA,NA
198,1,1,1,1,1,2,"White/Caucasian","Senior",3.662,3.7,86.7,94,95,3,3,5.5,7,6.25,6.25,1.75,2.5,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,5,NA,NA,2,NA,NA,NA,NA,NA,4,3,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,5,NA,NA,NA,5,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,1,0,NA,NA,1,NA,0,NA,NA,NA,NA,0,NA,NA,0,1,NA,4,2,7,2,NA,4.75,4.75,4,1.75,4,NA,"Black",2,0,3,79.69,77.33,97.33,2,1,0,0,0,0,0,2,1,NA,7.66666666666667,NA,7,8,9,6,7,NA,7,5.33333333333333,6,7,"Planless Did","Planless Did","Planned Did",NA,"Planless Did","Planless NotDid","Planless Did","Planless Did","Planless NotDid","Planless Did",NA,"Planned NotDid","Planless Did","Planless NotDid","Planless NotDid","Planned Did",NA,"Planless Did",NA,"Planned Did",NA,"NotPlanned Did","Planless NotDid","Planless NotDid","Planless Did","NotPlanned NotDid","NotPlanned NotDid",NA,"Planned Did","Planless NotDid",0,6,1,4,7,0,0,0,1,0,0,0,NA,NA,NA,12
157,1,1,1,1,1,1,"Asian","Sophomore",2.932,3.3,85.6,91,97,3,1,NA,NA,6.25,NA,3.25,3.25,NA,1,NA,1,NA,1,NA,NA,NA,NA,NA,1,1,NA,NA,NA,1,NA,NA,NA,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,4,5,NA,NA,NA,NA,4,NA,2,5,2,NA,NA,5,NA,1,NA,NA,NA,1,NA,1,NA,1,NA,1,NA,NA,NA,NA,4,NA,NA,NA,NA,3,NA,3,5,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,0,1,NA,NA,1,NA,1,NA,NA,NA,0,NA,7,3,5,3,2,NA,6,4.75,NA,2.5,2.5,5.5,"Hispanic",2,1,4,77.12,89.33,73.33,0,0,2,0,0,0,0,0,6.25,5.5,1,NA,7,8,9,NA,8,8,8,6,8,9,"Planned Did","Planless NotDid","Planned NotDid",NA,"NotPlanned NotDid","Planless Did","Planless NotDid","Planless Did","NotPlanned Did","Planless Did","NotPlanned Did","Planned NotDid","Planless NotDid",NA,"NotPlanned NotDid",NA,"Planless NotDid",NA,"Planless NotDid","Planless Did","Planless Did","Planned Did","NotPlanned NotDid",NA,NA,NA,"Planned Did","Planless Did","Planless NotDid",NA,6,0,0,0,8,0,0,3,NA,NA,0,0,NA,3.9375,NA,NA
225,1,1,1,NA,1,2,"Asian","Junior",3.057,3.9,95.5,87,50,2,NA,NA,5.5,7,5.5,3.25,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,1,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,NA,1,NA,1,NA,NA,1,1,NA,NA,NA,NA,NA,NA,4,NA,5,3,NA,NA,4,NA,NA,5,NA,NA,1,NA,NA,NA,1,1,NA,NA,NA,1,NA,NA,1,1,NA,NA,NA,NA,5,5,NA,NA,5,5,NA,NA,NA,5,4,NA,NA,NA,NA,1,NA,1,1,0,NA,NA,NA,1,NA,1,1,0,NA,NA,NA,3,6,NA,5,3,5,4.75,4.75,NA,5.5,5.5,NA,"Asian",2,2,2,85.19,80.33,83.33,0,0,0,0,2,2,0,0,4.25,2.75,7.33333333333333,7,6,8,9,5,5,8,NA,NA,7,7,"Planned Did",NA,"Planless Did","Planned Did","Planned Did","Planned Did","NotPlanned NotDid","NotPlanned NotDid",NA,NA,"Planned Did","Planless NotDid","Planless NotDid","NotPlanned NotDid","Planless NotDid","Planned NotDid","Planned Did","Planned Did","Planless Did",NA,"Planned Did",NA,"Planned NotDid","Planless NotDid","Planless Did","NotPlanned NotDid","NotPlanned NotDid","NotPlanned NotDid","NotPlanned Did","NotPlanned NotDid",0,4,0,NA,5,5,3,3,0,NA,0,NA,4.57142857142857,NA,17,16
